state,election_date,jurisdiction,county_name,precinct_id,precinct_name,name,address
AR,2014-11-04,county,Jefferson,117,0117,Mt. Harmony Church Family Life Center,"812 East Harding, Pine Bluff, Ar  71601"
AR,2014-11-04,county,Jefferson,120,0120,Mt. Harmony Church Family Life Center,"812 East Harding, Pine Bluff, Ar  71601"
AR,2014-11-04,county,Jefferson,123,0123,New St Hurricane Baptist Church,"3319 S Ohio St, Pine Bluff, Ar  71601"
AR,2014-11-04,county,Jefferson,201,0201,Immanuel Baptist Church,"16th Hickory, Pine Bluff, Ar  71601"
AR,2014-11-04,county,Jefferson,203,0203,Immanuel Baptist Church,"16th Hickory, Pine Bluff, Ar  71601"
AR,2014-11-04,county,Jefferson,011,0011,Sherrill City Hall,"Sherrill, Ar"
AR,2014-11-04,county,Jefferson,413,0413,Gospel Temple Baptist,"1100 Oakwood, Pine Bluff, Ar  71603"
AR,2014-11-04,county,Jefferson,204,0204,Immanuel Baptist Church,"16th Hickory, Pine Bluff, Ar  71601"
AR,2014-11-04,county,Jefferson,206,0206,Immanuel Baptist Church,"16th Hickory, Pine Bluff, Ar  71601"
AR,2014-11-04,county,Jefferson,207,0207,Southside Activities Bldg,"23rd Elm, Pine Bluff, Ar  71601"
AR,2014-11-04,county,Jefferson,208,0208,Southside Activities Bldg,"23rd Elm, Pine Bluff, Ar  71601"
AR,2014-11-04,county,Jefferson,209,0209,Southside Activities Bldg,"23rd Elm, Pine Bluff, Ar  71601"
AR,2014-11-04,county,Jefferson,210,0210,Southside Activities Bldg,"23rd Elm, Pine Bluff, Ar  71601"
AR,2014-11-04,county,Jefferson,211,0211,Forrest Park Assembly,"33rd Hazel, Pine Bluff, Ar  71603"
AR,2014-11-04,county,Jefferson,212,0212,Southside Activities Bldg,"23rd Elm, Pine Bluff, Ar  71601"
AR,2014-11-04,county,Jefferson,213,0213,Southside Activities Bldg,"23rd Elm, Pine Bluff, Ar  71601"
AR,2014-11-04,county,Jefferson,214,0214,Forrest Park Assembly,"33rd Hazel, Pine Bluff, Ar  71603"
AR,2014-11-04,county,Jefferson,215,0215,Church Of Christ,"4015 Hazel, Pine Bluff, Ar  71603"
AR,2014-11-04,county,Jefferson,216,0216,1st Presbyterian Family Life Center,"700 W32nd, Pine Bluff"
AR,2014-11-04,county,Jefferson,217,0217,1st Presbyterian Family Life Center,"700 W32nd, Pine Bluff"
AR,2014-11-04,county,Jefferson,218,0218,Church Of Christ,"4015 Hazel, Pine Bluff, Ar  71603"
AR,2014-11-04,county,Jefferson,219,0219,1st Presbyterian Family Life Center,"700 W32nd, Pine Bluff"
AR,2014-11-04,county,Jefferson,220,0220,1st Presbyterian Family Life Center,"700 W32nd, Pine Bluff"
AR,2014-11-04,county,Jefferson,221,0221,First Baptist Church-Fellowship Hall,"6501 S. Hazel, Pine Bluff 71603"
AR,2014-11-04,county,Jefferson,222,0222,First Baptist Church-Fellowship Hall,"6501 S. Hazel, Pine Bluff 71603"
AR,2014-11-04,county,Jefferson,223,0223,First Baptist Church-Fellowship Hall,"6501 S. Hazel, Pine Bluff 71603"
AR,2014-11-04,county,Jefferson,224,0224,First Baptist Church-Fellowship Hall,"6501 S. Hazel, Pine Bluff 71603"
AR,2014-11-04,county,Jefferson,301,0301,Matthews Memorial Baptist Church,"20th & Hwy 79, Pine Bluff"
AR,2014-11-04,county,Jefferson,302,0302,St Peters Rock Baptist Church,"1201 S Catalpa, Pine Bluff 71603"
AR,2014-11-04,county,Jefferson,303,0303,St Peters Rock Baptist Church,"1201 S Catalpa, Pine Bluff 71603"
AR,2014-11-04,county,Jefferson,306,0306,Matthews Memorial Baptist Church,"20th & Hwy 79, Pine Bluff"
AR,2014-11-04,county,Jefferson,307,0307,Matthews Memorial Baptist Church,"20th & Hwy 79, Pine Bluff"
AR,2014-11-04,county,Jefferson,308,0308,Matthews Memorial Baptist Church,"20th & Hwy 79, Pine Bluff"
AR,2014-11-04,county,Jefferson,309,0309,Matthews Memorial Baptist Church,"20th & Hwy 79, Pine Bluff"
AR,2014-11-04,county,Jefferson,310,0310,Matthews Memorial Baptist Church,"20th & Hwy 79, Pine Bluff"
AR,2014-11-04,county,Jefferson,311,0311,St Peters Rock Baptist Church,"1201 S Catalpa, Pine Bluff 71603"
AR,2014-11-04,county,Jefferson,312,0312,St Peters Rock Baptist Church,"1201 S Catalpa, Pine Bluff 71603"
AR,2014-11-04,county,Jefferson,314,0314,Goodfaith Un. Methodist,"3703 Ryburn Rd, Pine Bluff, Ar  71603"
AR,2014-11-04,county,Jefferson,315,0315,Cumberland Presbyterian,"2401 Camden Rd, Pine Bluff, Ar  71603"
AR,2014-11-04,county,Jefferson,316,0316,St Peters Rock Baptist Church,"1201 S Catalpa, Pine Bluff 71603"
AR,2014-11-04,county,Jefferson,317,0317,Cumberland Presbyterian,"2401 Camden Rd, Pine Bluff, Ar  71603"
AR,2014-11-04,county,Jefferson,318,0318,Cumberland Presbyterian,"2401 Camden Rd, Pine Bluff, Ar  71603"
AR,2014-11-04,county,Jefferson,319,0319,Cumberland Presbyterian,"2401 Camden Rd, Pine Bluff, Ar  71603"
AR,2014-11-04,county,Jefferson,320,0320,Trinity Lutheran Church,4200 Old Warren Rd
AR,2014-11-04,county,Jefferson,321,0321,Goodfaith Un. Methodist,"3703 Ryburn Rd, Pine Bluff, Ar  71603"
AR,2014-11-04,county,Jefferson,401,0401,Central Baptist Church,"6107 Dollarway Rd, Pine Bluff, Ar  71602"
AR,2014-11-04,county,Jefferson,402,0402,Central Baptist Church,"6107 Dollarway Rd, Pine Bluff, Ar  71602"
AR,2014-11-04,county,Jefferson,403,0403,Central Baptist Church,"6107 Dollarway Rd, Pine Bluff, Ar  71602"
AR,2014-11-04,county,Jefferson,404,0404,Central Baptist Church,"6107 Dollarway Rd, Pine Bluff, Ar  71602"
AR,2014-11-04,county,Jefferson,405,0405,Labor Temple,"5300 W Hoover, Pine Bluff 71602"
AR,2014-11-04,county,Jefferson,406,0406,Central Baptist Church,"6107 Dollarway Rd, Pine Bluff, Ar  71602"
AR,2014-11-04,county,Jefferson,407,0407,Labor Temple,"5300 W Hoover, Pine Bluff 71602"
AR,2014-11-04,county,Jefferson,408,0408,Labor Temple,"5300 W Hoover, Pine Bluff 71602"
AR,2014-11-04,county,Jefferson,409,0409,New Town Miss. Baptist,"3600 W 2nd, Pine Bluff, Ar  71602"
AR,2014-11-04,county,Jefferson,410,0410,New Town Miss. Baptist,"3600 W 2nd, Pine Bluff, Ar  71602"
AR,2014-11-04,county,Jefferson,411,0411,Gospel Temple Baptist,"1100 Oakwood, Pine Bluff, Ar  71603"
AR,2014-11-04,county,Jefferson,412,0412,Gospel Temple Baptist,"1100 Oakwood, Pine Bluff, Ar  71603"
AR,2014-11-04,county,Jefferson,414,0414,Gospel Temple Baptist,"1100 Oakwood, Pine Bluff, Ar  71603"
AR,2014-11-04,county,Jefferson,415,0415,Gospel Temple Baptist,"1100 Oakwood, Pine Bluff, Ar  71603"
AR,2014-11-04,county,Jefferson,416,0416,Gospel Temple Baptist,"1100 Oakwood, Pine Bluff, Ar  71603"
AR,2014-11-04,county,Jefferson,417,0417,New Town Miss. Baptist,"3600 W 2nd, Pine Bluff, Ar  71602"
AR,2014-11-04,county,Jefferson,418,0418,New Town Miss. Baptist,"3600 W 2nd, Pine Bluff, Ar  71602"
AR,2014-11-04,county,Jefferson,419,0419,"School Adm Office, W Pullen","1215 W Pullen, Pine Bluff, Ar  71601"
AR,2014-11-04,county,Jefferson,420,0420,"School Adm Office, W Pullen","1215 W Pullen, Pine Bluff, Ar  71601"
AR,2014-11-04,county,Jefferson,421,0421,"School Adm Office, W Pullen","1215 W Pullen, Pine Bluff, Ar  71601"
AR,2014-11-04,county,Jefferson,422,0422,"School Adm Office, W Pullen","1215 W Pullen, Pine Bluff, Ar  71601"
AR,2014-11-04,county,Jefferson,423,0423,"Pennymon Rm,Gate 2 UAPB","Oliver Rd, Pine Bluff 71601"
AR,2014-11-04,county,Jefferson,424,0424,Central Baptist Church,"6107 Dollarway Rd, Pine Bluff, Ar  71602"
AR,2014-11-04,county,Jefferson,426,0426,Central Baptist Church,"6107 Dollarway Rd, Pine Bluff, Ar  71602"
AR,2014-11-04,county,Jefferson,610-1,610-1,Altheimer Library,"222 S. Edline, Altheimer 72004"
AR,2014-11-04,county,Jefferson,711,711-1,White Hall City Hall,"101 Parkway Street, White Hall, Ar  71602"
AR,2014-11-04,county,Jefferson,712-1,712-1,1st Baptist Church Activities Building,"8203 Dollarway Rd, White Hall 71602"
AR,2014-11-04,county,Jefferson,713-1,713-1,1st Baptist Church Activities Building,"8203 Dollarway Rd, White Hall 71602"
AR,2014-11-04,county,Jefferson,714-1,714-1,1st Baptist Church Activities Building,"8203 Dollarway Rd, White Hall 71602"
AR,2014-11-04,county,Jefferson,721,721-1,1st Baptist Church Activities Building,"8203 Dollarway Rd, White Hall 71602"
AR,2014-11-04,county,Jefferson,731-1,731-1,White Hall City Hall,"101 Parkway Street, White Hall, Ar  71602"
AR,2014-11-04,county,Jefferson,732-1,732-1,White Hall City Hall,"101 Parkway Street, White Hall, Ar  71602"
AR,2014-11-04,county,Jefferson,733-1,733-1,White Hall City Hall,"101 Parkway Street, White Hall, Ar  71602"
AR,2014-11-04,county,Jefferson,810,810-1,American Legion Post 343,"800 Mark Twain Blvd, Redfield 72132"
AR,2014-11-04,county,Jefferson,820-1,820-1,American Legion Post 343,"800 Mark Twain Blvd, Redfield 72132"
AR,2014-11-04,county,Jefferson,830-1,830-1,American Legion Post 343,"800 Mark Twain Blvd, Redfield 72132"
AR,2014-11-04,county,Jefferson,066,0066,Sulphur Springs Methodist Church,"9238 Sulphur Springs, Pine Bluff 71603"
AR,2014-11-04,county,Jefferson,064,0064,Gospel Temple Baptist,"1100 Oakwood, Pine Bluff, Ar  71603"
AR,2014-11-04,county,Jefferson,027,0027,Greenmeadows Baptist Annex,"Hwy 65 South, Pine Bluff, Ar  71601"
AR,2014-11-04,county,Jefferson,032,0032,Greenmeadows Baptist Annex,"Hwy 65 South, Pine Bluff, Ar  71601"
AR,2014-11-04,county,Jefferson,033,0033,Greenmeadows Baptist Annex,"Hwy 65 South, Pine Bluff, Ar  71601"
AR,2014-11-04,county,Jefferson,073,0073,1st Baptist Church Activities Building,"8203 Dollarway Rd, White Hall 71602"
AR,2014-11-04,county,Johnson,BAT,BATSON,Batson Baptist Church,"4920 CR 4160, Oark 72852"
AR,2014-11-04,county,Johnson,D-H,DICKERSON-HILL,Oark School Gym,"402 Hwy 215, Oark 72952"
AR,2014-11-04,county,Johnson,GRA,GRANT,Coal Hill City Hall,"101 E Hwy 64, Coal Hill 72832"
AR,2014-11-04,county,Johnson,HIC,HICKEY,Lutherville/Holman Community Building,"5451 Hwy 315, Lamar 72846"
AR,2014-11-04,county,Johnson,HOR,HORSEHEAD,Harmony Presbyterian Church,"202 CR 3271, Clarksville 72830"
AR,2014-11-04,county,Johnson,HOW,HOWELL,Knoxville City Hall,"153 Old Hwy 64 S, Knoxville 72845"
AR,2014-11-04,county,Johnson,KING,KING,Woodland Community Building,"1187 CR 3350, Clarksville 72830"
AR,2014-11-04,county,Johnson,LEE,LEE,Center Point Baptist Church,"180 CR 3080, Hartman 72840"
AR,2014-11-04,county,Johnson,LOW,LOWGAP,Ozone Community Building,"14137 Hwy 21, Ozone 72854"
AR,2014-11-04,county,Johnson,MCK,MCKENNON,Flat Rock Community Building,"11624 Hwy 359, London 72847"
AR,2014-11-04,county,Johnson,MUL,MULBERRY,Oark School Gym,"402 Hwy 215, Oark 72952"
AR,2014-11-04,county,Johnson,PER,PERRY,Hagarville Community Center,"10577 Hwy 123, Hagarville 72839"
AR,2014-11-04,county,Johnson,PIT,PITTSBURG,Lamar City Hall,"437 W Main St, Lamar 72846"
AR,2014-11-04,county,Johnson,PRA,PRAIRIE,Spadra Methodist Church,"367 CR 2342, Clarksville 72830"
AR,2014-11-04,county,Johnson,RED,REDLICK,Mt Vernon Community Building,"229 CR 3590, Clarksville 72830"
AR,2014-11-04,county,Johnson,SHE,SHERMAN,Ozone Community Building,"14137 Hwy 21, Ozone 72854"
AR,2014-11-04,county,Johnson,SP1,SPADRA WARD 1,Marvin Vinson Building 1,"1611 Oakland St, Clarksville 72830"
AR,2014-11-04,county,Johnson,SP2,SPADRA WARD 2,Marvin Vinson Building 2,"1611 Oakland St, Clarksville 72830"
AR,2014-11-04,county,Johnson,SP3,SPADRA WARD 3,Marvin Vinson Building 3,"1611 Oakland St, Clarksville 72830"
AR,2014-11-04,county,Johnson,SP4,SPADRA WARD 4,Marvin Vinson Building 4,"1611 Oakland St, Clarksville 72830"
AR,2014-11-04,county,Johnson,STO,STONEWALL,Liberty Hill Church,"552 CR 3081, Clarksville 72830"
AR,2014-11-04,county,Johnson,WAR,WARD,Hartman City Hall,"211 Main St, Hartman 72840"
AR,2014-11-04,county,Lawrence,01,01 - Annieville,Imboden Community Center Annieville,
AR,2014-11-04,county,Lawrence,02,02 - Ashland,Minturn City Hall,
AR,2014-11-04,county,Lawrence,03,03 - Black River,Powhatan Community Building,
AR,2014-11-04,county,Lawrence,04,04 - Black Rock,Black Rock City Hall,"491 Elm St., Black Rock 72415"
AR,2014-11-04,county,Lawrence,05,05 - Boas #1,Hoxie Service Center,
AR,2014-11-04,county,Lawrence,06,06 - Boas #2,Hoxie Service Center,
AR,2014-11-04,county,Lawrence,07,07 - Boas #3,Hoxie Service Center,
AR,2014-11-04,county,Lawrence,08,08 - Cache,Walnut Ridge Community Building,
AR,2014-11-04,county,Lawrence,09,09 - Campbell #1,Walnut Ridge Community Building,
AR,2014-11-04,county,Lawrence,10,10 - Campbell #2,Walnut Ridge Community Building,
AR,2014-11-04,county,Lawrence,11,11 - Campbell #3,Walnut Ridge Community Building,
AR,2014-11-04,county,Lawrence,12,12 - Campbell #4,Walnut Ridge Community Building,
AR,2014-11-04,county,Lawrence,13,13 - Dent,Imboden Community Center Dent,
AR,2014-11-04,county,Lawrence,14,14 - Dowell,Hoxie Service Center,
AR,2014-11-04,county,Lawrence,15,15 - Duty,Portia City Hall,
AR,2014-11-04,county,Lawrence,16,16 - Eaton,Lynn Community Center/water Office Eaton,
AR,2014-11-04,county,Lawrence,17,17 - Flat Creek,Smithville Community Building (fc),
AR,2014-11-04,county,Lawrence,18,18 - Jesup,Strawberry Community Building (j),
AR,2014-11-04,county,Lawrence,19,19 - Lawrence,Clover Bend School,"128 Highway 228, Hoxie 72433"
AR,2014-11-04,county,Lawrence,20,20 - Marion,Alicia City Hall,"122 E. Main St., Alicia 72410"
AR,2014-11-04,county,Lawrence,21,21 - Morgan,Lynn Community Center/water Office Morgan,
AR,2014-11-04,county,Lawrence,22,22 - Promised Land,Sedgwick Community Building,
AR,2014-11-04,county,Lawrence,23,23 - Reeds Creek Saffell,Saffell Fire Department,
AR,2014-11-04,county,Lawrence,24,24 - Reeds Creek Strawberry,Strawberry Community Building (rc S),
AR,2014-11-04,county,Lawrence,25,25 - Richwoods,Randolph County Courthouse,
AR,2014-11-04,county,Lawrence,25,25 - Richwoods,Walnut Ridge Community Building,
AR,2014-11-04,county,Lawrence,26,26 - Spring River,Ravenden Community Building Spring River,
AR,2014-11-04,county,Lawrence,27,27 - Strawberry,Smithville Community Building (s),
AR,2014-11-04,county,Lawrence,28,28 - Thacker,Ravenden Community Building Thacker,
AR,2014-11-04,county,Lee,01,Big Creek,Aubrey City Hall,"106 Trailby St, Aubrey 72311"
AR,2014-11-04,county,Lee,02,Council,Marianna Civic Center,"593 Hwy 243, Marianna 72360"
AR,2014-11-04,county,Lee,03,Fleener,Salem Methodist Church,"511 Lee 933, Palestine 72372"
AR,2014-11-04,county,Lee,04,Hampton,Moro Community Center-Old Cafeteria,"1106 Hwy 238, Moro 72368"
AR,2014-11-04,county,Lee,06,Independence,Marianna Civic Center,"593 Hwy 243, Marianna 72360"
AR,2014-11-04,county,Lee,07,Oak Forest,Marianna Civic Center,"593 Hwy 243, Marianna 72360"
AR,2014-11-04,county,Lee,08,Richland,Rondo City Hall,"306 Estes St/Rondo, Lexa 72355"
AR,2014-11-04,county,Lee,09,Spring Creek,Aubrey City Hall,"106 Trailby St, Aubrey 72311"
AR,2014-11-04,county,Lee,10,St. Francis,Marianna Civic Center,"593 Hwy 243, Marianna 72360"
AR,2014-11-04,county,Lee,11,Texas,Gill Community Center,"1498 Lee 810, Palestine 72372"
AR,2014-11-04,county,Lee,12,Union,Haynes Fire Station,"207 Gates Dr, Haynes 72341"
AR,2014-11-04,county,Lee,13,Ward 1,Marianna Civic Center,"593 Hwy 243, Marianna 72360"
AR,2014-11-04,county,Lee,14,Ward 2,Marianna Civic Center,"593 Hwy 243, Marianna 72360"
AR,2014-11-04,county,Lee,15,Ward 3,Marianna Civic Center,"593 Hwy 243, Marianna 72360"
AR,2014-11-04,county,Lee,16,Ward 4,Marianna Civic Center,"593 Hwy 243, Marianna 72360"
AR,2014-11-04,county,Lincoln,001,001 - Auburn,Morning Star M. B. Church,"205 Howard Holthoff St., Gould 71643"
AR,2014-11-04,county,Lincoln,002,002 - Bar / Tarry,Bright Star Church,"Hwy 425, Star City 71667"
AR,2014-11-04,county,Lincoln,003,003 - Bar / Yorktown,Guy'S Bar-B-Q,"67 Anderson Trail, Yorktown 71678"
AR,2014-11-04,county,Lincoln,004,004 - Cane Creek 1,Star City Civic Center-Cane Creek 1,"201 Liberty St., Star City 71667"
AR,2014-11-04,county,Lincoln,005,005 - Cane Creek 2,Crigler Methodist Church,
AR,2014-11-04,county,Lincoln,006,006 - Choctaw,Grady Community Center,"Hwy 65, Grady 71644"
AR,2014-11-04,county,Lincoln,007,007 - Kimbrough,Grady Community Center,"Hwy 65, Grady 71644"
AR,2014-11-04,county,Lincoln,008,008 - Lone Pine / Garnett,Garnett Fire Station,"13847 St. Hwy 54 East, Star City 71667"
AR,2014-11-04,county,Lincoln,009,009 - Lone Pine / Mt Home,Mt. Home Fire Station,24633 Us Hwy 425 South 71667
AR,2014-11-04,county,Lincoln,010,010 - Mill Creek,Cornerville Comm. Ctr.,38821 St. Hwy 11 South
AR,2014-11-04,county,Lincoln,011,011 - Owen / Glendale,Glendale Fire Station,"1219 St Hwy 54 West, Star City 71667"
AR,2014-11-04,county,Lincoln,012,012 - Owen / Palmyra,Palmyra Fire Station,"3543 St. Hwy 114 West, Star City 71667"
AR,2014-11-04,county,Lincoln,013,013 - Smith,SE Lincoln County Fire Dept.,"111 Maplewood Rd., Dumas 71639"
AR,2014-11-04,county,Lincoln,014,014 - Spring 1,Griffith Springs Community Center,"312 Arrowhead Rd., Pine Bluff 71603"
AR,2014-11-04,county,Lincoln,015,015 - Spring 2,Bright Star Church,"Hwy 425, Star City 71667"
AR,2014-11-04,county,Lincoln,016,016 -SE Lincoln Co FD,SE Lincoln County Fire Dept.,"111 Maplewood Rd., Dumas 71639"
AR,2014-11-04,county,Lincoln,017,017 -Wells Bayou/FS,Wells Bay. Vol. Fire Stat.,"3824 Hillcrest Rd., Star City 71667"
AR,2014-11-04,county,Lincoln,018,018 - Gould,Morning Star M. B. Church,"205 Howard Holthoff St., Gould 71643"
AR,2014-11-04,county,Lincoln,019,019 -Gould City W1,Morning Star M. B. Church,"205 Howard Holthoff St., Gould 71643"
AR,2014-11-04,county,Lincoln,020,020 - Gould City W2,Gould Community Center,
AR,2014-11-04,county,Lincoln,021,021 - Gould City W3,Gould Community Center,
AR,2014-11-04,county,Lincoln,022,022 - Grady City W1 & W2,Grady Community Center,"Hwy 65, Grady 71644"
AR,2014-11-04,county,Lincoln,023,023 - Star City W1,Star City Civic Center-SC Ward 1,"201 Liberty St., Star City 71667"
AR,2014-11-04,county,Lincoln,024,024 - Star City W2,Star City Civic Center-Sc Ward 2,"201 Liberty St., Star City 71667"
AR,2014-11-04,county,Lincoln,025,025 - Star City W3,Star City Civic Center-Sc Ward 3,"201 Liberty St., Star City 71667"
AR,2014-11-04,county,Lincoln,026,026 - Cane Creek 3,Star City Civic Center-Cane Creek 3,"201 Liberty St., Star City 71667"
AR,2014-11-04,county,Little River,ARK,Arkinda Township,King Ryder Church,"4419 Hwy 234, Winthrop 71866"
AR,2014-11-04,county,Little River,ARD,Arden Township,Arden Community Building,"494 LR 11, Ashdown 71822"
AR,2014-11-04,county,Little River,AW1,Ashdown Ward 1,First Baptist Church Ashdown,"70 N Park, Ashdown 71822"
AR,2014-11-04,county,Little River,AW2,Ashdown Ward 2,Church Of Christ Fellowship Hall,"270 W Main, Ashdown 71822"
AR,2014-11-04,county,Little River,AW3,Ashdown Ward 3,First Church Of Nazarene Fellowship Hall,"143 S Kaylee, Ashdown 71822"
AR,2014-11-04,county,Little River,BUR,Burke Township,Winthrop City Hall,"530 Spring St, Winthrop 71866"
AR,2014-11-04,county,Little River,CLE,Cleveland Township,Wilton Schoolhouse,"Corner Of Pine & N 4th, Wilton 71865"
AR,2014-11-04,county,Little River,CNY,Caney Township,Cerrogordo Fire Department,"967 Hwy 380W, Winthrop 71866"
AR,2014-11-04,county,Little River,FRK,Franklin Township,Millwood Baptist Church,"800  Hwy 32E, Ashdown 71822"
AR,2014-11-04,county,Little River,FW1,Foreman Ward 1,First Baptist Church Foreman,"915 N Schuman, Foreman 71836"
AR,2014-11-04,county,Little River,FW2,Foreman Ward 2,First Baptist Church Foreman,"915 N Schuman, Foreman 71836"
AR,2014-11-04,county,Little River,FW3,Foreman Ward 3,Agriculture Building,"603 E Dollarhide, Foreman High School, Foreman 71836"
AR,2014-11-04,county,Little River,JEF,Jefferson Township,Church Of Christ Fellowship Hall,"270 W Main, Ashdown 71822"
AR,2014-11-04,county,Little River,JEW,Jewell Township,King Ryder Church,"4419 Hwy 234, Winthrop 71866"
AR,2014-11-04,county,Little River,JHN,Johnson Township,Ogden Community Building,"Corner Of 2nd & Pine, Ogden 71853"
AR,2014-11-04,county,Little River,JKS,Jackson Township,First Baptist Church Foreman,"915 N Schuman, Foreman 71836"
AR,2014-11-04,county,Little River,L/C,Lick Creek Township,Oak Grove Baptist Church,"509 Hwy 108, Ashdown 71822"
AR,2014-11-04,county,Little River,L/R,Little River Township,Winthrop City Hall,"530 Spring St, Winthrop 71866"
AR,2014-11-04,county,Little River,R/R,Red River Township,Richmond Church,"474 LR 21, Ashdown 71822"
AR,2014-11-04,county,Little River,W/R,Wallace / Richland,Wallace Fire Station,"2817 Hwy 32W, Foreman 71836"
AR,2014-11-04,county,Logan,100,100 - Cane Creek,Dublin Freewill Baptist Church Hall,"34 Snow Rd, Scranton 72863"
AR,2014-11-04,county,Logan,101,101 - Clark Crossroads,Subiaco Municipal Building,"51 Boniface St, Subiaco 72865"
AR,2014-11-04,county,Logan,102,102 - Clark City,Subiaco Municipal Building,"51 Boniface St, Subiaco 72865"
AR,2014-11-04,county,Logan,103,103 - Clark Rural,Subiaco Municipal Building,"51 Boniface St, Subiaco 72865"
AR,2014-11-04,county,Logan,104,104 - Delaware,Delaware Rural Fire Station,"216 Fire Dept Loop, Dardanelle 72835"
AR,2014-11-04,county,Logan,105,105 - Driggs,Driggs Community Building,"7908 N St Hwy 109, Magazine 72943"
AR,2014-11-04,county,Logan,106,106 - Ellsworth,Midway Rural Fire Station,"14613 N St Hwy 109, Subiaco 72855"
AR,2014-11-04,county,Logan,107,107 - Johnson,Harmony Assembly Of God Church,"1324 Greasy Valley Rd, Paris 72855"
AR,2014-11-04,county,Logan,108,108 - Logan,Prairie View Community Building,"4552 E St Hwy 288, Scranton 72863"
AR,2014-11-04,county,Logan,109,109 - Mountain,Corley Community Center,"131 Community Center Rd, Paris 72855"
AR,2014-11-04,county,Logan,110,110 - River City,Scranton American Legion Hall,"108 South Park Ave, Scranton 72863"
AR,2014-11-04,county,Logan,111,111 - River Rural,Scranton American Legion Hall,"108 South Park Ave, Scranton 72863"
AR,2014-11-04,county,Logan,113,113 - Shoal Creek,New Blaine Rural Fire Station,"11 St Hwy 197 Loop, New Blaine 72851"
AR,2014-11-04,county,Logan,114,114 - Sht Mtn WD 1,1st National Bank Community Building,"23 East Main, Paris 72855"
AR,2014-11-04,county,Logan,115,115 - Sht Mtn WD 2,1st National Bank Community Building,"23 East Main, Paris 72855"
AR,2014-11-04,county,Logan,116,116 - Sht Mtn WD 3,1st National Bank Community Building,"23 East Main, Paris 72855"
AR,2014-11-04,county,Logan,117,117 - Sht Mtn WD 4,1st National Bank Community Building,"23 East Main, Paris 72855"
AR,2014-11-04,county,Logan,118,118 - Caulksville City,Caulksville City Hall,"42 Main St, Ratcliff 72951"
AR,2014-11-04,county,Logan,119,119 - Caulksville Rural,Caulksville City Hall,"42 Main St, Ratcliff 72951"
AR,2014-11-04,county,Logan,120,120 - Ratcliff City,Caulksville City Hall,"42 Main St, Ratcliff 72951"
AR,2014-11-04,county,Logan,121,121 - Ratcliff Rural,Caulksville City Hall,"42 Main St, Ratcliff 72951"
AR,2014-11-04,county,Logan,122,122 - Morrison Bluff,Scranton American Legion Hall,"108 South Park Ave, Scranton 72863"
AR,2014-11-04,county,Logan,132,132 - Blue Mountain City,Magazine Community Center,"36 North State Hwy 109, Magazine 72943"
AR,2014-11-04,county,Logan,133,133 - Blue Mountain Rural,Magazine Community Center,"36 North State Hwy 109, Magazine 72943"
AR,2014-11-04,county,Logan,134,134 - Boone WD 1,Booneville Community Building,"426 North Holden, Booneville 72927"
AR,2014-11-04,county,Logan,135,135 - Boone WD 2,Booneville Community Building,"426 North Holden, Booneville 72927"
AR,2014-11-04,county,Logan,136,136 - Boone WD 3,Booneville Community Building,"426 North Holden, Booneville 72927"
AR,2014-11-04,county,Logan,137,137 - Boone WD 4,Bnvl Comm 137-1 137-4 - Jp 7,
AR,2014-11-04,county,Logan,137,137 - Boone WD 4,Booneville Community Building,"426 North Holden, Booneville 72927"
AR,2014-11-04,county,Logan,138,138 - Cauthron,Long Ridge Baptist Church,"6375 S St Hwy 23, Booneville 72927"
AR,2014-11-04,county,Logan,139,139 - Petit Jean,Sugar Grove  Community Bldg.,"9646 St Hwy 217, Booneville 72927"
AR,2014-11-04,county,Logan,140,140 - Reveille City,Magazine Community Center,"36 North State Hwy 109, Magazine 72943"
AR,2014-11-04,county,Logan,141,141 - Reveille Rural,Magazine Community Center,"36 North State Hwy 109, Magazine 72943"
AR,2014-11-04,county,Logan,144,144 - Sugar Creek,Grayson Fire Station,"5409 Jack Creek Rd, Booneville 72927"
AR,2014-11-04,county,Logan,145,145 - Washburn,Brownsville Community Bldg.,"5273 N St Hwy 23, Booneville 72927"
AR,2014-11-04,county,Logan,146,146 - Barber,Pinelog Church,"11256 Barber Rd, Booneville 72927"
AR,2014-11-04,county,Logan,147,147 - Tomlinson,Ione Community Bldg.,"10543 South St Hwy 23, Booneville 72855"
AR,2014-11-04,county,Madison,01,Alabam,Alabam Church,"303 N Hwy 127, Huntsville 72740"
AR,2014-11-04,county,Madison,03,Boston,Boston Church,"417 Madison 3175, Pettigrew 72752"
AR,2014-11-04,county,Madison,04,Bowen,Aurora Community Building,"21046 Hwy 23, Huntsville 72740"
AR,2014-11-04,county,Madison,05,California,Clifty Fire Station,"182 Madison 8248, Huntsville 72740"
AR,2014-11-04,county,Madison,06,Hilburn,St Paul Community Building,"371 Madison Ave, St Paul 72760"
AR,2014-11-04,county,Madison,07,Japton,Japton Fire Station,"10085 Madison 5395, Huntsville 72740"
AR,2014-11-04,county,Madison,09,Kings River,American Legion Building,"32807 Hwy 74, Huntsville 72740"
AR,2014-11-04,county,Madison,10,Lamar,Wesley Community Building,"1648 Hwy 74, Wesley 72773"
AR,2014-11-04,county,Madison,11,Lincoln,Witter-Smith Chapel Church,"16430 Hwy 23, Witter 72776"
