state,jurisdiction_type,county_name,precinct_name,name,address
NJ,county,,JERSEY CITY-02-25,P.S.39  DR.CHARLES P. DEFUCCIO SCHOOL  ,214 PLAINFIELD AVE   JERSEY CITY NJ 07306
NJ,county,,MOORESTOWN TOWNSHIP-00-09,THE EVERGREENS  ,309 BRIDGEBORO RD   MOORESTOWN TOWNSHIP NJ 08057
NJ,county,,WARREN-00-10,STONECREST COMMUNITY CHURCH  ,11 TECHNOLOGY DR N   WARREN NJ 07059
NJ,county,,BELLEVILLE-01-02,FIRE HOUSE (H)  ,134 FRANKLIN ST   BELLEVILLE NJ 07109
NJ,county,,PHILLIPSBURG-07-03,EARLY CHILDHOOD LEARNING CENTER  ,459 CENTER ST   PHILLIPSBURG NJ 08865
NJ,county,,WARREN-00-11,WARREN TOWNSHIP LIBRARY  ,42 MOUNTAIN BLVD   WARREN NJ 07059
NJ,county,,HACKENSACK-02-03,FANNY HILLERS SCHOOL GYM  ,56 LONGVIEW AVE   HACKENSACK NJ 07601
NJ,county,,WARREN-00-12,WARREN TOWNSHIP LIBRARY  ,42 MOUNTAIN BLVD   WARREN NJ 07059
NJ,county,,JERSEY CITY-03-12,PS 11 MARTIN L KING JR SCHOOL  ,111 TUERS AVE   JERSEY CITY NJ 07306
NJ,county,,WARREN-00-13,WASHINGTON VALLEY FIRE COMPANY  ,146 WASHINGTON VALLEY RD   WARREN NJ 07059
NJ,county,,WATCHUNG BOROUGH-00-01,WATCHUNG FIREMEN'S EXEMPT HALL  ,31 MOUNTAIN BLVD   WATCHUNG BOROUGH NJ 07069
NJ,county,,CAMDEN CITY-01-06,PEG HYNES FAMILY RESOURCE CENTER  ,1855 S 4TH ST   CAMDEN CITY NJ 08103
NJ,county,,WATCHUNG BOROUGH-00-02,MUNICIPAL COURT  ,840 SOMERSET ST   WATCHUNG BOROUGH NJ 07069
NJ,county,,WATCHUNG BOROUGH-00-03,WATCHUNG FIREMEN'S EXEMPT HALL  ,31 MOUNTAIN BLVD   WATCHUNG BOROUGH NJ 07069
NJ,county,,NEWARK-12-14,EAST SIDE HIGH SCHOOL (H)  SCHOOL,238 VAN BUREN ST   NEWARK NJ 07105
NJ,county,,WATCHUNG BOROUGH-00-04,WATCHUNG FIREMEN'S EXEMPT HALL  ,31 MOUNTAIN BLVD   WATCHUNG BOROUGH NJ 07069
NJ,county,,WATCHUNG BOROUGH-00-05,MUNICIPAL COURT  ,840 SOMERSET ST   WATCHUNG BOROUGH NJ 07069
NJ,county,,JERSEY CITY-03-13,PS 11 MARTIN L KING JR SCHOOL  ,111 TUERS AVE   JERSEY CITY NJ 07306
NJ,county,,ANDOVER BOROUGH-01-01,SENIOR CITIZEN COMMUNITY CENTER  ,6 TRANQUILITY RD   ANDOVER BOROUGH NJ 07821
NJ,county,,DELRAN TOWNSHIP-03-06,DELRAN HIGH SCHOOL CAFETERIA ,50 HARTFORD RD   DELRAN TOWNSHIP NJ 08075
NJ,county,,JERSEY CITY-03-03,PS 6 JOTHAM W WAKEMAN SCHOOL  ,100 SAINT PAULS AVE   JERSEY CITY NJ 07306
NJ,county,,BELLMAWR-00-02,VFW POST #7410  ,31 WALNUT AVE   BELLMAWR NJ 08031
NJ,county,,ANDOVER TOWNSHIP-02-02,DPW BUILDING  ,134 NEWTON SPARTA RD   ANDOVER TOWNSHIP NJ 07860
NJ,county,,ANDOVER TOWNSHIP-02-03,ANDOVER TWP MUNICIPAL BUILDING  ,134 NEWTON SPARTA RD   ANDOVER TOWNSHIP NJ 07860
NJ,county,,BELLEVILLE-03-05,BELLEVILLE PARK FIELD HOUSE (H)  ,365 BELLEVILLE AVE   BELLEVILLE NJ 07109
NJ,county,,ANDOVER TOWNSHIP-02-04,DPW BUILDING  ,134 NEWTON SPARTA RD   ANDOVER TOWNSHIP NJ 07860
NJ,county,,ANDOVER TOWNSHIP-02-05,DPW BUILDING  ,134 NEWTON SPARTA RD   ANDOVER TOWNSHIP NJ 07860
NJ,county,,JERSEY CITY-03-14,BRUNSWICK TOWERS LOBBY  ,75 LIBERTY AVE   JERSEY CITY NJ 07306
NJ,county,,JERSEY CITY-03-08,ADMINISTRATION BLDG GROUND FLOOR  ,595 NEWARK AVE   JERSEY CITY NJ 07306
NJ,county,,JERSEY CITY-03-09,PLAZA APARTMENTS LOBBY  ,91 SIP AVE   JERSEY CITY NJ 07306
NJ,county,,BELLMAWR-00-03,BELL OAKS SCHOOL  LOBBY,256 ANDERSON AVE   BELLMAWR NJ 08031
NJ,county,,JERSEY CITY-03-10,PS 11 MARTIN L KING JR SCHOOL  ,111 TUERS AVE   JERSEY CITY NJ 07305
NJ,county,,JERSEY CITY-03-11,ADMINISTRATION BLDG  GROUND FLOOR  ,595 NEWARK AVE   JERSEY CITY NJ 07306
NJ,county,,BELLEVILLE-01-01,AMERICAN LEGION-POST #299 (H)  ,118 BELMONT AVE   BELLEVILLE NJ 07109
NJ,county,,BRIDGETON-03-01,BRIDGETON SENIOR HIGH SCHOOL  ,111 N WEST AVE   BRIDGETON NJ 08302
NJ,county,,BYRAM-04-03,CRANBERRY LAKE FIREHOUSE  ,225 US HIGHWAY 206   BYRAM NJ 07821
NJ,county,,BYRAM-04-04,MUNICIPAL BUILDING  ,10 MANSFIELD DR   BYRAM NJ 07874
NJ,county,,JERSEY CITY-03-15,PS 6 JOTHAM W WAKEMAN SCHOOL  ,100 SAINT PAULS AVE   JERSEY CITY NJ 07306
NJ,county,,BYRAM-04-05,MUNICIPAL BUILDING  ,10 MANSFIELD DR   BYRAM NJ 07874
NJ,county,,BYRAM-04-06,CRANBERRY LAKE FIREHOUSE  ,225 US HIGHWAY 206   BYRAM NJ 07821
NJ,county,,AUDUBON BORO-00-06,MURRAY TROUTT POST 262  ,20 CHESTNUT ST   AUDUBON BORO NJ 08106
NJ,county,,JERSEY CITY-03-16,PS 6 JOTHAM W WAKEMAN SCHOOL  ,100 SAINT PAULS AVE   JERSEY CITY NJ 07306
NJ,county,,FRANKFORD-05-03,FRANKFORD TWP CONSOLIDATED SCH  ,2 PINES RD   FRANKFORD NJ 07826
NJ,county,,BELLEVILLE-03-02,KNIGHTS OF COLUMBUS (H)  ,98 BRIDGE ST   BELLEVILLE NJ 07109
NJ,county,,JERSEY CITY-03-18,P.S. 8  ,96 FRANKLIN ST   JERSEY CITY NJ 07307
NJ,county,,RIDGEWOOD-00-18,SOMERVILLE SCHOOL GYM  ,45 S PLEASANT AVE   RIDGEWOOD NJ 07450
NJ,county,,JERSEY CITY-03-19,PS 8 AUDITORIUM ENTRANCE  ,96 FRANKLIN ST   JERSEY CITY NJ 07307
NJ,county,,FRANKFORD-05-02,AMERICAN LEGION POST 157  ,325 US HIGHWAY 206   FRANKFORD NJ 07826
NJ,county,,UNION BEACH-00-04,MUNICIPAL BUILDING COUNCIL MEETING RM  ,650 POOLE AVE   UNION BEACH NJ 07735
NJ,county,,FRANKLIN-06-03,AMERICAN LEGION HOME POST #132  ,57 MITCHELL AVE   FRANKLIN NJ 07416
NJ,county,,MOUNT HOLLY TOWNSHIP-00-07,RANCOCAS VALLEY HIGH SCHOOL PAC ,520 JACKSONVILLE RD   MOUNT HOLLY TOWNSHIP NJ 08060
NJ,county,,FREDON-07-01,FREDON CIVIC CENTER  ,436 STATE RT 94   FREDON NJ 07860
NJ,county,,BELLMAWR-00-04,BELLMAWR PARK COMMUNITY BUILDING  ,31 PEACH RD   BELLMAWR NJ 08031
NJ,county,,FREDON-07-02,FREDON CIVIC CENTER  ,436 STATE RT 94   FREDON NJ 07860
NJ,county,,FREDON-07-03,FREDON CIVIC CENTER  ,436 STATE RT 94   FREDON NJ 07860
NJ,county,,BELLEVILLE-03-04,WESLEY METHODIST CHURCH (H)  ,225 WASHINGTON AVE   BELLEVILLE NJ 07109
NJ,county,,FREDON-07-04,FREDON CIVIC CENTER  ,436 STATE RT 94   FREDON NJ 07860
NJ,county,,RUTHERFORD-00-12,UNION SCHOOL GYM  , UNION   SPRINGFIELD AVES   RUTHERFORD NJ 07070
NJ,county,,GREEN-08-01,MUNICIPAL BUILDING  ,150 KENNEDY RD   GREEN NJ 07879
NJ,county,,JERSEY CITY-03-17,P.S. 8  ,96 FRANKLIN ST   JERSEY CITY NJ 07307
NJ,county,,GREEN-08-02,MUNICIPAL BUILDING  ,150 KENNEDY RD   GREEN NJ 07879
NJ,county,,JERSEY CITY-03-27,PS 23  MAHATMA K GANDHI SCHOOL  ,143 ROMAINE AVE   JERSEY CITY NJ 07306
NJ,county,,AUDUBON BORO-00-07,MURRAY TROUTT POST 262  ,20 CHESTNUT ST   AUDUBON BORO NJ 08106
NJ,county,,GREEN-08-04,GREEN TWP FIREHOUSE  ,245 KENNEDY RD   GREEN NJ 07879
NJ,county,,HAMBURG-09-01,MUNICIPAL BUILDING MEETING ROOM  ,16 WALLKILL AVE   HAMBURG NJ 07419
NJ,county,,VINELAND-06-10,PETWAY ELEMENTARY SCHOOL  ,1115 S LINCOLN AVE   VINELAND NJ 08361
NJ,county,,HAMBURG-09-02,HAMBURG FIRE DEPT MEETING ROOM  ,18 WALLKILL AVE   HAMBURG NJ 07419
NJ,county,,HAMPTON-10-01,FIREHOUSE #3  ,160 KEMAH MECCA LAKE RD   HAMPTON NJ 07860
NJ,county,,FRANKLIN-06-01,SENIOR CITIZENS ACTIVITY CENTER  ,15 CORK HILL RD   FRANKLIN NJ 07416
NJ,county,,JERSEY CITY-04-01,PS 8 AUDITORIUM ENTRANCE  ,96 FRANKLIN ST   JERSEY CITY NJ 07307
NJ,county,,JERSEY CITY-04-02,PS 27 ALFRED ZAMPELLA SCHOOL  ,201 NORTH ST   JERSEY CITY NJ 07307
NJ,county,,HANOVER TOWNSHIP-00-06,WHIPPANY PARK HIGH SCHOOL  CAFETERIA,165 WHIPPANY RD   HANOVER TOWNSHIP NJ 07981
NJ,county,,MEDFORD TOWNSHIP-00-05,TAUNTON FORGE SCHOOL GYM ,32 EVERGREEN TR   MEDFORD TOWNSHIP NJ 08055
NJ,county,,HARDYSTON-11-04,YMCA  ,15 WITS END DR   HARDYSTON NJ 07419
NJ,county,,HARDYSTON-11-05,YMCA  ,15 WITS END DR   HARDYSTON NJ 07419
NJ,county,,VINELAND-06-09,LIVING FAITH ALLIANCE CHURCH  ,1987 S LINCOLN AVE   VINELAND NJ 08361
NJ,county,,HOPATCONG-12-01,MUNICIPAL BUILDING  ,111 RIVER STYX RD   HOPATCONG NJ 07843
NJ,county,,HOPATCONG-12-03,HOPATCONG HIGH SCHOOL  ,2 WINDSOR AVE   HOPATCONG NJ 07843
NJ,county,,FRANKLIN-06-02,SENIOR CITIZENS ACTIVITY CENTER  ,15 CORK HILL RD   FRANKLIN NJ 07416
NJ,county,,BOGOTA-00-05,E ROY BIXBY SCHOOL GYM  , MAPLEWOOD   FISCHER AVENUES   BOGOTA NJ 07603
NJ,county,,HOPATCONG-12-08,HOPATCONG HIGH SCHOOL  ,2 WINDSOR AVE   HOPATCONG NJ 07843
NJ,county,,HOPATCONG-12-09,MUNICIPAL BUILDING  ,111 RIVER STYX RD   HOPATCONG NJ 07843
NJ,county,,ATLANTIC CITY-05-01,BOATHOUSE  ,3003 FAIRMOUNT AVE   ATLANTIC CITY NJ 08401
NJ,county,,JERSEY CITY-04-09,PS 28 CHRISTA MCAULIFFE SCHOOL  ,139 HANCOCK AVE   JERSEY CITY NJ 07307
NJ,county,,NEWARK-11-15,BLESSED SACRAMENT CHURCH (H)  ,1 VAN NESS PL   NEWARK NJ 07108
NJ,county,,MILLVILLE-01-02,RIVERVIEW EAST  130 S SECOND ST,130 S SECOND ST   MILLVILLE NJ 08332
NJ,county,,MONTAGUE-14-01,MUNICIPAL BLDG - LOWER FRONT ENTRANCE  ,277 CLOVE RD   MONTAGUE NJ 07827
NJ,county,,FREEHOLD TWP-00-05,WEST FREEHOLD SCHOOL  ,100 CASTRANOVA WAY   FREEHOLD TWP NJ 07728
NJ,county,,MONTAGUE-14-02,MUNICIPAL BUILDING - REAR ENTRANCE  ,277 CLOVE RD   MONTAGUE NJ 07827
NJ,county,,JERSEY CITY-03-20,FIRE HOUSE  ,200 SIP AVE   JERSEY CITY NJ 07306
NJ,county,,PAR-TROY HILLS TOWNSHIP-00-39,FIRE HOUSE-POWDER MILL  ENGINE BAY,60 SOUTH POWDER MILL ROAD   PAR-TROY HILLS TOWNSHIP NJ 07950
NJ,county,,MONTAGUE-14-03,MUNICIPAL BUILDING - REAR ENTRANCE  ,277 CLOVE RD   MONTAGUE NJ 07827
NJ,county,,NEWTON-15-01,NEWTON FIREHOUSE #1  ,22 MILL ST   NEWTON NJ 07860
NJ,county,,HANOVER TOWNSHIP-00-08,SALEM DRIVE SCHOOL  GYM,29 SALEM DR   HANOVER TOWNSHIP NJ 07981
NJ,county,,NEWTON-15-02,NEWTON FIREHOUSE #1  ,22 MILL ST   NEWTON NJ 07860
NJ,county,,NEWTON-15-03,HOSE COMPANY #3 FIREHOUSE  ,56 WOODSIDE AVE   NEWTON NJ 07860
NJ,county,,HOLMDEL-00-08,HOLMDEL HIGH SCHOOL  ,36 CRAWFORDS CORNER RD   HOLMDEL NJ 07733
NJ,county,,NEWTON-15-04,FIRST AID   RESCUE SQUAD BLDG  ,68 SUSSEX ST   NEWTON NJ 07860
NJ,county,,RIDGEWOOD-00-19,HAWES SCHOOL CAFETORIUM  ,531 STEVENS AVE   RIDGEWOOD NJ 07450
NJ,county,,NEWTON-15-05,CHEMICAL COMPANY #2 FIREHOUSE  ,56 WOODSIDE AVE   NEWTON NJ 07860
NJ,county,,JERSEY CITY-03-21,BRUNSWICK TOWERS LOBBY  ,75 LIBERTY AVE   JERSEY CITY NJ 07306
NJ,county,,NEWTON-15-06,FIRST UNITED METHODIST CHURCH  ,111 RYERSON AVE   NEWTON NJ 07860
NJ,county,,MOUNT LAUREL TOWNSHIP-00-01,FIRE DISTRICT HEADQUARTERS  ,69 ELBO LN   MOUNT LAUREL TOWNSHIP NJ 08054
NJ,county,,OGDENSBURG-16-01,OGDENSBURG FIREHOUSE  ,1 FIREHOUSE LN   OGDENSBURG NJ 07439
NJ,county,,CAMDEN CITY-01-01,WHITTIER SCHOOL  MAIN LOBBY,740 CHESTNUT ST   CAMDEN CITY NJ 08103
NJ,county,,OGDENSBURG-16-02,OGDENSBURG FIREHOUSE  ,1 FIREHOUSE LN   OGDENSBURG NJ 07439
NJ,county,,JERSEY CITY-04-21,PERSHING FIELD COMMUNITY CTR  ,816 SUMMIT AVE   JERSEY CITY NJ 07307
NJ,county,,HOLMDEL-00-09,HOLMDEL HIGH SCHOOL  ,36 CRAWFORDS CORNER RD   HOLMDEL NJ 07733
NJ,county,,POHATCONG-00-02,POHATCONG ELEMENTARY SCHOOL  ,240 CR 519   POHATCONG NJ 08865
NJ,county,,JERSEY CITY-04-22,PS 27 ALFRED ZAMPELLA SCHOOL  ,201 NORTH ST   JERSEY CITY NJ 07305
NJ,county,,JERSEY CITY-04-23,P.S. #7 HEIGHTS MIDDLE SCHOOL  ,222 LAIDLAW AVE   JERSEY CITY NJ 07306
NJ,county,,JERSEY CITY-03-22,GOLDEN DOOR CHARTER SCHOOL  ENTER ON HURON AVE,3040 JOHN F KENNEDY BLVD   JERSEY CITY NJ 07306
NJ,county,,JERSEY CITY-04-24,PS 25 NICOLAUS COPERNICUS SCHOOL  ,3385 KENNEDY BLVD   JERSEY CITY NJ 07307
NJ,county,,SPARTA-18-04,SPARTA UNITED METHODIST CHURCH  ,71 SPARTA AVE   SPARTA NJ 07871
NJ,county,,BERLIN BORO-00-03,BERLIN COMMUNITY CENTER  ,250 S FRANKLIN AVE   BERLIN BORO NJ 08009
NJ,county,,SPARTA-18-05,SHEPHERD OF THE HILLS LUTHERAN CHURCH  ,246 WOODPORT RD   SPARTA NJ 07871
NJ,county,,JERSEY CITY-04-27,PS 27 ALFRED ZAMPELLA SCHOOL  ,201 NORTH ST   JERSEY CITY NJ 07307
NJ,county,,HOLMDEL-00-10,HOLMDEL HIGH SCHOOL  ,36 CRAWFORDS CORNER RD   HOLMDEL NJ 07733
NJ,county,,JERSEY CITY-04-28,PS 27 ALFRED ZAMPELLA SCHOOL  ,201 NORTH ST   JERSEY CITY NJ 07307
NJ,county,,SPARTA-18-09,FIRE HEADQUARTERS  ,141 WOODPORT RD   SPARTA NJ 07871
NJ,county,,JERSEY CITY-03-23,GOLDEN DOOR CHARTER SCHOOL  ,3040 JOHN F KENNEDY BLVD   JERSEY CITY NJ 07306
NJ,county,,SPARTA-18-10,MOHAWK AVENUE SCHOOL  ,18 MOHAWK AVE   SPARTA NJ 07871
NJ,county,,SPARTA-18-11,FIRE HEADQUARTERS  ,141 WOODPORT RD   SPARTA NJ 07871
NJ,county,,BERLIN BORO-00-04,BERLIN COMMUNITY CENTER  ,250 S FRANKLIN AVE   BERLIN BORO NJ 08009
NJ,county,,SPARTA-18-12,FIRST PRESBYTERIAN CHURCH  ,32 MAIN ST   SPARTA NJ 07871
NJ,county,,SHAMONG TOWNSHIP-00-03,SHAMONG TOWNSHIP MUNICIPAL BUILDING  ,105 WILLOW GROVE RD   SHAMONG TOWNSHIP NJ 08088
NJ,county,,SPARTA-18-13,VFW MEMORIAL POST #7248  ,66 MAIN ST   SPARTA NJ 07871
NJ,county,,HOWELL-00-01,GRIEBLING SCHOOL  ,130 HAVENS BRIDGE RD   HOWELL NJ 07731
NJ,county,,SPARTA-18-14,MOHAWK AVENUE SCHOOL  ,18 MOHAWK AVE   SPARTA NJ 07871
NJ,county,,STANHOPE-19-01,MUNICIPAL BUILDING  ,77 MAIN ST   STANHOPE NJ 07874
NJ,county,,JERSEY CITY-03-24,P.S. #7 HEIGHTS MIDDLE SCHOOL  ,222 LAIDLAW AVE   JERSEY CITY NJ 07306
NJ,county,,STILLWATER-20-02,SWARTSWOOD FIRE DEPT HALL  ,939 SWARTSWOOD RD   STILLWATER NJ 07860
NJ,county,,CLIFTON-01-11,WOODROW WILSON MIDDLE SCHOOL  ,1400 VAN HOUTEN AVE   CLIFTON NJ 07013
NJ,county,,SUSSEX-21-01,SUSSEX FIREHOUSE  ,25 LOOMIS AVE   SUSSEX NJ 07461
NJ,county,,CAMDEN CITY-01-07,H.B. WILSON SCHOOL  GYM,9 FLORENCE ST   CAMDEN CITY NJ 08104
NJ,county,,VERNON-22-01,MCAFEE FIREHOUSE HALL  FIREHOUSE,88 STATE ROUTE 94   VERNON NJ 07428
NJ,county,,VERNON-22-02,MCAFEE FIREHOUSE HALL  FIREHOUSE,88 STATE ROUTE 94   VERNON NJ 07428
NJ,county,,HOWELL-00-02,GRIEBLING SCHOOL  ,130 HAVENS BRIDGE RD   HOWELL NJ 07731
NJ,county,,VERNON-22-03,"MUNICIPAL BUILDING, COUNCIL CHAMBERS  ",21 CHURCH ST   VERNON NJ 07462
NJ,county,,VERNON-22-04,POCHUCK VALLEY FIREHOUSE  ,13 LAKE WALLKILL RD   VERNON NJ 07461
NJ,county,,JERSEY CITY-03-25,ADMINISTRATION BLDG  GROUND FLOOR  ,595 NEWARK AVE   JERSEY CITY NJ 07306
NJ,county,,VERNON-22-05,HIGHLAND LAKES CLUBHOUSE  ,2240 LAKESIDE DR W   VERNON NJ 07422
NJ,county,,NEWARK-14-34,FIRST HOPEWELL BAPTIST CHURCH (H)  ,525 ORANGE ST   NEWARK NJ 07107
NJ,county,,HADDON TOWNSHIP-00-12,ROHRER TOWERS II  COMMUNITY ROOM,300 CRYSTAL LAKE AVE   HADDONFIELD NJ 08033
NJ,county,,VERNON-22-07,HIGHLAND LAKES FIREHOUSE  ,813 CANISTEAR RD   VERNON NJ 07422
NJ,county,,BERLIN TOWNSHIP-00-03,DWIGHT EISENHOWER SCHOOL  GYM,235 GROVE AVE   BERLIN TOWNSHIP NJ 08091
NJ,county,,JERSEY CITY-05-15,JERSEY CITY FIRE HEADQUARTERS  ,465 LUIS MARIN BLVD   JERSEY CITY NJ 07302
NJ,county,,VERNON-22-12,HIGHLAND LAKES CLUBHOUSE  ,2240 LAKESIDE DR W   VERNON NJ 07422
NJ,county,,HOWELL-00-03,SOUTHARD FIRE HOUSE  ,4611 ROUTE #9   HOWELL NJ 07731
NJ,county,,VERNON-22-13,POCHUCK VALLEY FIREHOUSE  ,13 LAKE WALLKILL RD   VERNON NJ 07461
NJ,county,,RIVER EDGE-00-01,RIVER DELL MIDDLE SCHOOL GYM  ,230 WOODLAND AVE   RIVER EDGE NJ 07661
NJ,county,,VERNON-22-14,POCHUCK VALLEY FIREHOUSE  ,13 LAKE WALLKILL RD   VERNON NJ 07461
NJ,county,,JERSEY CITY-03-26,PS 23  MAHATMA K GANDHI SCHOOL  ,143 ROMAINE AVE   JERSEY CITY NJ 07306
NJ,county,,VERNON-22-15,HIGHLAND LAKES FIREHOUSE  ,813 CANISTEAR RD   VERNON NJ 07422
NJ,county,,MOUNT LAUREL TOWNSHIP-00-02,FLEETWOOD SCHOOL LIBRARY ,231 FLEETWOOD AVE   MOUNT LAUREL TOWNSHIP NJ 08054
NJ,county,,VERNON-22-16,OUR LADY OF FATIMA CHURCH  ,185 BREAKNECK RD   VERNON NJ 07422
NJ,county,,BELLMAWR-00-07,BELLMAWR COMMUNITY CENTER  ,21 E BROWNING RD   BELLMAWR NJ 08031
NJ,county,,VERNON-22-17,HIGHLAND LAKES CLUBHOUSE  ,2240 LAKESIDE DR W   VERNON NJ 07422
NJ,county,,HILLSBOROUGH-00-27,HILLSBOROUGH HIGH SCHOOL  ,466 RAIDER BLVD   HILLSBOROUGH NJ 08844
NJ,county,,VERNON-22-18,"MUNICIPAL BUILDING, COUNCIL CHAMBERS  ",21 CHURCH ST   VERNON NJ 07462
NJ,county,,HOWELL-00-04,ADELPHIA SCHOOL MEDIA CENTER  ,495 ADELPHIA RD   HOWELL NJ 07731
NJ,county,,VERNON-22-20,ST.FRANCIS DESALES CHURCH  ,614 COUNTY RD 517   VERNON NJ 07428
NJ,county,,HASBROUCK HEIGHTS-00-01,EUCLID SCHOOL GYM  , PASSAIC   BURTON AVENUES   HASBROUCK HEIGHTS NJ 07604
NJ,county,,WANTAGE-24-01,COLESVILLE FIREHOUSE  ,1202 STATE RT 23   WANTAGE NJ 07461
NJ,county,,GREEN-08-03,GREEN TWP FIREHOUSE  ,245 KENNEDY RD   GREEN NJ 07879
NJ,county,,WANTAGE-24-02,"WANTAGE LIBRARY, MEETING RM  ",69 COUNTY RD 639   WANTAGE NJ 07461
NJ,county,,PAR-TROY HILLS TOWNSHIP-00-21,NORTHVAIL SCHOOL  GYM,10 EILEEN CT   PAR-TROY HILLS TOWNSHIP NJ 07054
NJ,county,,RAHWAY-05-02,SENIOR CITIZEN CENTER  ,1306 ESTERBROOK AVE   RAHWAY NJ 07065
NJ,county,,WANTAGE-24-03,BEEMERVILLE FIREHOUSE  ,227 COUNTY RD 519   WANTAGE NJ 07461
NJ,county,,BERLIN BORO-00-01,BERLIN BORO HALL  ,59 S WHITE HORSE PIKE   BERLIN BORO NJ 08009
NJ,county,,WANTAGE-24-04,H.P.REGIONAL BD OF ED CONFER.ROOM  ,299 PIDGEON HILL RD   WANTAGE NJ 07461
NJ,county,,WANTAGE-24-05,COLESVILLE FIREHOUSE  ,1202 STATE RT 23   WANTAGE NJ 07461
NJ,county,,HOWELL-00-05,SOUTHARD SCHOOL  ,115 KENT RD   HOWELL NJ 07731
NJ,county,,WANTAGE-24-06,WANTAGE MUNICIPAL BUILDING  ,888 STATE RT 23   WANTAGE NJ 07461
NJ,county,,WANTAGE-24-07,"WANTAGE LIBRARY, MEETING RM  ",69 COUNTY RD 639   WANTAGE NJ 07461
NJ,county,,MANALAPAN-00-13,MIDDLE SCHOOL GYM ENTRANCE  ,155 MILLHURST RD   MANALAPAN NJ 07726
NJ,county,,WANTAGE-24-08,WANTAGE MUNICIPAL BUILDING  ,888 STATE RT 23   WANTAGE NJ 07461
NJ,county,,EASTAMPTON TOWNSHIP-00-03,FIRST BAPTIST CHURCH OF MOUNT HOLLY ALL PURPOSE ROOM ,1341 WOODLANE RD   EASTAMPTON TOWNSHIP NJ 08060
NJ,county,,JERSEY CITY-06-09,PS 12 JULIA A BARNES SCHOOL  ,91 ASTOR PL   JERSEY CITY NJ 07304
NJ,county,,CAMDEN CITY-03-02,DAVIS MIDDLE SCHOOL  GYM,3425 CRAMER ST   CAMDEN CITY NJ 08105
NJ,county,,JERSEY CITY-06-10,PS 12 JULIA A BARNES SCHOOL  ,91 ASTOR PL   JERSEY CITY NJ 07304
NJ,county,,JERSEY CITY-06-11,PS 12 JULIA A BARNES SCHOOL  ,91 ASTOR PL   JERSEY CITY NJ 07304
NJ,county,,HOWELL-00-06,GRIEBLING SCHOOL  ,130 HAVENS BRIDGE RD   HOWELL NJ 07731
NJ,county,,JERSEY CITY-06-12,SALEM-LAFAYETTE-COMMUNITY ROOM  , 94 UNION ST   ENT ON OCEAN AVE   JERSEY CITY NJ 07304
NJ,county,,JERSEY CITY-06-13,FIRE HOUSE  ,14-16 ORIENT AVE   JERSEY CITY NJ 07305
NJ,county,,JERSEY CITY-03-29,PS 6 JOTHAM W WAKEMAN SCHOOL  AUDITORIUM,100 SAINT PAULS AVE   JERSEY CITY NJ 07306
NJ,county,,JERSEY CITY-06-14,PS 41 FRED W MARTIN SCHOOL  ,59 WILKINSON AVE   JERSEY CITY NJ 07305
NJ,county,,JERSEY CITY-06-15,PS 41 FRED W MARTIN SCHOOL  ,59 WILKINSON AVE   JERSEY CITY NJ 07305
NJ,county,,CAMDEN CITY-02-06,TAMARACK APARTMENTS  COMMUNITY ROOM,1801 DAVIS ST 100  CAMDEN CITY NJ 08104
NJ,county,,JERSEY CITY-06-16,CUNNINGHAM LIBRARY COMMUNITY RM  ,271 MARTIN LUTHER KING JR DR   JERSEY CITY NJ 07305
NJ,county,,JERSEY CITY-06-17,CUNNINGHAM LIBRARY COMMUNITY RM  ,271 MARTIN LUTHER KING JR DR   JERSEY CITY NJ 07305
NJ,county,,GLOUCESTER TOWNSHIP-00-16,CHEWS LANDING FIRE COMPANY  ,43 SOMERDALE RD   GLOUCESTER TOWNSHIP NJ 08029
NJ,county,,WILDWOOD CREST-00-03,WILDWOOD CREST VOL. FIRE COMPANY  ,7100 PACIFIC AVE   WILDWOOD CREST NJ 08260
NJ,county,,JERSEY CITY-06-18,FIRE HOUSE  ,14-16 ORIENT AVE   JERSEY CITY NJ 07305
NJ,county,,JERSEY CITY-06-19,SALEM LAFAYETTE BUILDING LOBBY  ,94 UNION ST   JERSEY CITY NJ 07304
NJ,county,,JERSEY CITY-03-30,PS 8 AUDITORIUM ENTRANCE  ,96 FRANKLIN ST   JERSEY CITY NJ 07306
NJ,county,,JERSEY CITY-06-20,FIRE HOUSE  ,14-16 ORIENT AVE   JERSEY CITY NJ 07305
NJ,county,,NEWARK-14-35,BARRINGER 9TH GRADE ACADEMY (H)  ,24 CRANE ST   NEWARK NJ 07104
NJ,county,,JEFFERSON-00-05,JEFFERSON TWP CAMP JEFFERSON  COMMUNITY LODGE,81 WELDON RD   JEFFERSON NJ 07849
NJ,county,,WILLINGBORO TOWNSHIP-00-15,MEMORIAL UPPER ELEMENTARY SCHOOL ALL PURPOSE ROOM ,451 VANSCIVER PKWY   WILLINGBORO TOWNSHIP NJ 08046
NJ,county,,JERSEY CITY-06-21,SALEM-LAFAYETTE-COMMUNITY ROOM  , 94 UNION ST      OCEAN AVE. ENT.   JERSEY CITY NJ 07304
NJ,county,,JERSEY CITY-06-22,SALEM LAFAYETTE BUILDING LOBBY  ,94 UNION ST   JERSEY CITY NJ 07304
NJ,county,,HOWELL-00-08,FRIENDSHIP GARDENS  ,100 NEW FRIENDSHIP ROAD   HOWELL NJ 07731
