state,jurisdiction_type,county_name,precinct_id,name,address
MD,county,Frederick,008-001-1,Liberty Elementary School,"11820 Liberty Road, Frederick, MD 21701"
MD,county,Frederick,009-001-1,New Market Middle School,"125 W. Main Street, New Market, MD 21774"
MD,county,Frederick,009-002-1,Green Valley Elementary School,"11501 Fingerboard Road, Monrovia, MD 21770"
MD,county,Frederick,009-003-1,Oakdale Middle School,"9840 Old National Pike, Ijamsville, MD 21754"
MD,county,Frederick,009-004-1,Kemptown Elementary School,"3456 Kemptown Church Road, Monrovia, MD 21770"
MD,county,Frederick,009-005-1,Linganore High School,"12013 Old Annapolis Road, Frederick, MD 21701"
MD,county,Frederick,009-006-1,Spring Ridge Elementary School Side A,"9051 Ridgefield Drive, Frederick, MD 21701"
MD,county,Frederick,009-007-1,Deer Crossing Elementary School,"10601 Finn Drive, New Market, MD 21774"
MD,county,Frederick,009-008-1,Spring Ridge Elementary School Side B,"9051 Ridgefield Drive, Frederick, MD 21701"
MD,county,Frederick,010-001-1,Sabillasville Elementary School,"16210B Sabillasville Road, Sabillasville, MD 21780"
MD,county,Frederick,011-001-1,Woodsboro Elementary School,"101 Liberty Road, Woodsboro, MD 21798"
MD,county,Frederick,012-001-1,Faith Baptist Church,"2212 Jefferson Pike, Knoxville, MD 21758"
MD,county,Frederick,012-002-1,Faith Baptist Church,"2212 Jefferson Pike, Knoxville, MD 21758"
MD,county,Frederick,013-001-1,Mt. Pleasant Ruritan Club,"8101 Crum Road, Walkersville, MD 21793"
MD,county,Frederick,013-002-1,Mt. Pleasant Ruritan Club,"8101 Crum Road, Walkersville, MD 21793"
MD,county,Frederick,013-003-1,Mt. Pleasant Ruritan Club,"8101 Crum Road, Walkersville, MD 21793"
MD,county,Frederick,014-001-1,Jefferson Ruritan Community Center,"4603B Lander Road, Jefferson, MD 21755"
MD,county,Frederick,014-002-1,Valley Elementary School,"3519 Jefferson Pike, Jefferson, MD 21755"
MD,county,Frederick,015-001-1,Thurmont Middle School,"408 E. Main Street, Thurmont, MD 21788"
MD,county,Frederick,015-002-1,Thurmont Elementary School,"805 E. Main Street, Thurmont, MD 21788"
MD,county,Frederick,016-001-1,Myersville Elementary School,"429 Main Street, Myersville, MD 21773"
MD,county,Frederick,017-001-1,Johnsville Methodist Hall,"11106 Green Valley Road, Union Bridge, MD 21791"
MD,county,Frederick,018-001-1,Twin Ridge Elementary School,"1106 Leafy Hollow Circle, Mount Airy, MD 21771"
MD,county,Frederick,018-002-1,Prospect United Methodist Church,"5923 Woodville Road, Mount Airy, MD 21771"
MD,county,Frederick,019-001-1,Linganore Grange Hall,"13629 Unionville Road, Mount Airy, MD 21771"
MD,county,Frederick,020-001-1,Lewistown Elementary School,"11119 Hessong Bridge Road, Thurmont, MD 21788"
MD,county,Frederick,020-002-1,Ghost Precinct - Lewistown Elementary School,"11119 Hessong Bridge Road, Thurmont, MD 21788"
MD,county,Frederick,021-001-1,Brook Hill United Methodist Church,"8946 Indian Springs Road, Frederick, MD 21702"
MD,county,Frederick,021-002-1,Whittier Elementary School,"2400 Whittier Drive, Frederick, MD 21702"
MD,county,Frederick,021-003-1,Yellow Springs Elementary School,"8717 Yellow Springs Road, Frederick, MD 21702"
MD,county,Frederick,021-004-1,Yellow Springs Elementary School,"8717 Yellow Springs Road, Frederick, MD 21702"
MD,county,Frederick,021-005-1,Ghost Precinct - Brook Hill United Methodist Church,"8946 Indian Springs Road, Frederick, MD 21702"
MD,county,Frederick,021-006-1,Ghost Precinct - Brook Hill United Methodist Church,"8946 Indian Springs Road, Frederick, MD 21702"
MD,county,Frederick,022-001-1,Burkittsville Community Center,"500 East Main Street, Burkittsville, MD 21718"
MD,county,Frederick,022-002-1,Burkittsville Community Center,"500 East Main Street, Burkittsville, MD 21718"
MD,county,Frederick,023-001-1,Orchard Grove Elementary School,"5898 Hannover Drive, Frederick, MD 21703"
MD,county,Frederick,023-002-1,Orchard Grove Elementary School,"5898 Hannover Drive, Frederick, MD 21703"
MD,county,Frederick,023-003-1,Ghost Precinct - Orchard Grove Elementary School,"5898 Hannover Drive, Frederick, MD 21703"
MD,county,Frederick,023-004-1,Ghost Precinct - Orchard Grove Elementary School,"5898 Hannover Drive, Frederick, MD 21703"
MD,county,Frederick,024-001-1,The Church of the Transfiguration,"6909 Maryland Avenue, Braddock Heights, MD 21714"
MD,county,Frederick,024-002-1,Grace Community Church,"5102 Old National Pike, Frederick, MD 21702"
MD,county,Frederick,024-003-1,Braddock Heights Community Center,"4830 Schley Avenue, Braddock Heights, MD 21714"
MD,county,Frederick,024-004-1,Grace Community Church,"5102 Old National Pike, Frederick, MD 21702"
MD,county,Frederick,024-005-1,Grace Community Church,"5102 Old National Pike, Frederick, MD 21702"
MD,county,Frederick,025-001-1,Brunswick Middle School,"301 Cummings Drive, Brunswick, MD 21716"
MD,county,Frederick,026-001-1,Walkersville Middle  School,"55 Frederick Street, Walkersville, MD 21793"
MD,county,Frederick,026-002-1,Walkersville High School,"81 Frederick Street, Walkersville, MD 21793"
MD,county,Garrett,001-000-1,Swanton Community Building,"3335 Swanton Road, Swanton, MD 21561"
MD,county,Garrett,002-000-1,Friendsville Elementary School,"841 First Avenue, Friendsville, MD 21531"
MD,county,Garrett,003-001-1,Grantsville Elementary School,"120 Grant Street, Grantsville, MD 21536"
MD,county,Garrett,003-002-1,Jennings United Methodist Church,"32 Hare Hollow Road, Grantsville, MD 21536"
MD,county,Garrett,004-000-1,Bloomington Fire Hall,"77 North Branch Avenue, Bloomington, MD 21523"
MD,county,Garrett,005-000-1,Accident Fire Hall,"109 S. South Street, Accident, MD 21520"
MD,county,Garrett,006-000-1,Garrett Community College Room 308,"687 Mosser Road, McHenry, MD 21541"
MD,county,Garrett,007-000-1,St. Peters Parish Hall,"208 S. Fourth Street, Oakland, MD 21550"
MD,county,Garrett,008-001-1,Gorman Church of God,"7301 George Washington Highway, Oakland, MD 21550"
MD,county,Garrett,008-002-1,Pleasant Valley Community Center,"975 Joni Miller Road, Oakland, MD 21550"
MD,county,Garrett,009-000-1,Rt. 40 Elementary School,"17764 National Pike, Frostburg, MD 21532"
MD,county,Garrett,010-000-1,Deer Park Volunteer Fire Department,"5353 Maryland Highway, Deer Park, MD 21550"
MD,county,Garrett,011-000-1,Avilton Community Center Right Side,"8295 Avilton Lonaconing Road, Lonaconing, MD 21536"
MD,county,Garrett,012-000-1,Bittinger Community Building,"176 Brenneman Road, Bittinger, MD 21522"
MD,county,Garrett,013-000-1,Kitzmiller Volunteer Fire Department,"438 East Main Street, Kitzmiller, MD 21538"
MD,county,Garrett,014-001-1,Oakland Fire Hall,"31 South Third Street, Oakland, MD 21550"
MD,county,Garrett,014-002-1,Crellin Elementary School,"115 Kendall Drive, Oakland, MD 21550"
MD,county,Garrett,015-000-1,Avilton Community Center Left,"8295 Avilton Lonaconing Road, Lonaconing, MD 21536"
MD,county,Garrett,016-000-1,Southern High School Cafeteria,"345 Oakland Drive, Oakland, MD 21550"
MD,county,Harford,001-001-1,Magnolia Elementary School,"902 Trimble Road, Joppa, MD 21085"
MD,county,Harford,001-002-1,Joppa-Magnolia Fire Hall,"1403 Old S Mountain Road, Joppa, MD 21085"
MD,county,Harford,001-003-1,Edgewood Elementary School,"2100 Cedar Drive, Edgewood, MD 21040"
MD,county,Harford,001-004-1,Joppatowne Elementary School,"407 Trimble Road, Joppa, MD 21085"
MD,county,Harford,001-005-1,Deerfield Elementary School Cafeteria,"2307 Willoughby Beach Road, Edgewood, MD 21040"
MD,county,Harford,001-006-1,Edgewood Recreation & Community Center,"1980 Brookside Drive, Edgewater, MD 21040"
MD,county,Harford,001-007-1,Trinity Lutheran School,"1100 Philadelphia Road (Route 7), Joppa, MD 21085"
MD,county,Harford,001-008-1,Emmorton Elementary School,"2502 South Tollgate Road, Bel Air, MD 21015"
MD,county,Harford,001-009-1,Abingdon Elementary School Cafeteria,"399 Singer Road, Abingdon, MD 21009"
MD,county,Harford,001-010-1,William Paca Elementary School,"2706 Old Philadelphia Road, Abingdon, MD 21009"
MD,county,Harford,001-011-1,William S. James Elementary School,"1 Laurentum Parkway, Abingdon, MD 21009"
MD,county,Harford,001-012-1,Abingdon Fire Hall,"3306 Abingdon Road, Abingdon, MD 21009"
MD,county,Harford,001-013-1,St. Francis DeSales KOC Hall,"1450 Abingdon Road, Abingdon, MD 21009"
MD,county,Harford,001-014-1,Patterson Mill Middle/High School,"85 Patterson Mill Road, Bel Air, MD 21015"
MD,county,Harford,001-015-1,Abingdon Elementary School Gym,"399 Singer Road, Abingdon, MD 21009"
MD,county,Harford,001-016-1,Church Creek Elementary School,"4299 Church Creek Road, Belcamp, MD 21017"
MD,county,Harford,001-017-1,Highlands School,"2409 Creswell Road, Bel Air, MD 21015"
MD,county,Harford,001-018-1,Old Post Road Elementary School,"2706 Old Philadelphia Road, Abingdon, MD 21009"
MD,county,Harford,001-019-1,Edgewood High School Gym,"2415 Willoughby Beach Road, Edgewood, MD 21040"
MD,county,Harford,001-020-1,Church Creek Elementary School,"4299 Church Creek Road, Belcamp, MD 21017"
MD,county,Harford,001-021-1,St. Mary's Episcopal Church Hall,"1 St. Mary's Church Road, Abingdon, MD 21009"
MD,county,Harford,001-022-1,St. Francis DeSales KOC Hall,"1450 Abingdon Road, Abingdon, MD 21009"
MD,county,Harford,001-041-1,Riverside Elementary School,"211 Stillmeadow Drive, Joppa, MD 21085"
MD,county,Harford,001-045-1,Joppa High School Cafeteria,"555 Joppa Farm Road, Joppa, MD 21085"
MD,county,Harford,002-001-1,George D. Lisby Elementary School,"810 Edmund Street, Aberdeen, MD 21001"
MD,county,Harford,002-002-1,Level Fire Hall,"3633 Level Village Road, Havre de Grace, MD 21078"
MD,county,Harford,002-003-1,St. George's Parish House,"1502 Perryman Road, Perryman, MD 21130"
MD,county,Harford,002-004-1,Aberdeen Sr. High School,"251 Paradise Road, Aberdeen, MD 21001"
MD,county,Harford,002-005-1,Aberdeen Middle School,"111 Mt. Royal Avenue, Aberdeen, MD 21001"
MD,county,Harford,002-006-1,Ghost Precinct,"810 Edmund Street, Aberdeen, MD 21001"
MD,county,Harford,002-007-1,Level Fire Hall,"3633 Level Village Road, Havre de Grace, MD 21078"
MD,county,Harford,002-010-1,Aberdeen Sr. High School,"251 Paradise Road, Aberdeen, MD 21001"
MD,county,Harford,002-011-1,Aberdeen Middle School,"111 Mt. Royal Avenue, Aberdeen, MD 21001"
MD,county,Harford,002-014-1,Hall's Cross Roads Elementary School,"203 East Bel Air Avenue, Aberdeen, MD 21001"
MD,county,Harford,002-015-1,George D. Lisby Elementary School,"810 Edmund Street, Aberdeen, MD 21001"
MD,county,Harford,002-019-1,Hall's Cross Roads Elementary School,"203 East Bel Air Avenue, Aberdeen, MD 21001"
MD,county,Harford,003-002-1,Churchville Recreational Center,"111 Glenville Road, Churchville, MD 21028"
MD,county,Harford,003-003-1,Fallston Senior High School,"2301 Carrs Mill Road, Fallston, MD 21047"
MD,county,Harford,003-004-1,Hickory Elementary School,"2100 Conowingo Road, Bel Air, MD 21014"
MD,county,Harford,003-005-1,Forest Hill Elementary School,"2407 Rocks Road, Forest Hill, MD 21050"
MD,county,Harford,003-006-1,Fallston Middle School,"2303 Carrs Mill Road, Fallston, MD 21047"
MD,county,Harford,003-007-1,Mountain Christian School,"1824 Mountain Road (Route 152), Joppa, MD 21085"
MD,county,Harford,003-008-1,Knights of Columbus Hall,"23 Newport Drive, Forest Hill, MD 21050"
MD,county,Harford,003-009-1,Forest Lake Elementary School,"100 Osborne Parkway, Forest Hill, MD 21050"
MD,county,Harford,003-010-1,Bel Air Elementary School,"30 E. Lee Street, Bel Air, MD 21014"
MD,county,Harford,003-011-1,Mt. Ararat Lodge,"136 E. Gordon Street, Bel Air, MD 21014"
MD,county,Harford,003-012-1,Bel Air Middle School,"99 Idlewild Street, Bel Air, MD 21014"
MD,county,Harford,003-013-1,Red Pump Elementary School,"600 Red Pump Road, Bel Air, MD 21014"
MD,county,Harford,003-014-1,Bel Air High School,"100 Heighe Street, Bel Air, MD 21014"
MD,county,Harford,003-015-1,Southampton Middle School,"1200 Moores Mill Road, Bel Air, MD 21014"
MD,county,Harford,003-016-1,Ring Factory Elementary School,"1400 Emmorton Road, Bel Air, MD 21014"
MD,county,Harford,003-017-1,Wakefield Elementary School,"900 S. Main Street, Bel Air, MD 21014"
MD,county,Harford,003-018-1,Southampton Middle School,"1200 Moores Mill Road, Bel Air, MD 21014"
MD,county,Harford,003-019-1,C. Milton Wright High School,"1301 N. Fountain Green Road, Bel Air, MD 21015"
MD,county,Harford,003-020-1,Prospect Mill Elementary School,"101 Prospect Mill Road, Bel Air, MD 21015"
MD,county,Harford,003-021-1,Fountain Green Elementary School,"517 S. Fountain Green Road, Bel Air, MD 21015"
MD,county,Harford,003-022-1,Harford Technical High School,"200 Thomas Run Road, Bel Air, MD 21015"
MD,county,Harford,003-023-1,St. Matthew Lutheran Church Great Hall,"1200 Churchville Road, Bel Air, MD 21014"
MD,county,Harford,003-024-1,Christ Church Rock Spring,"2100 Rock Spring Road, Forest Hill, MD 21050"
MD,county,Harford,004-001-1,Jarrettsville Elementary School,"3818 Norrisville Road, Jarrettsville, MD 21084"
MD,county,Harford,004-002-1,Youths Benefit Elementary School Intermediate Bldg.,"1901 Fallston Road, Fallston, MD 21047"
MD,county,Harford,004-003-1,Norrisville Elementary School,"5302 Norrisville Road, White Hall, MD 21161"
MD,county,Harford,004-004-1,North Bend Elementary School,"1445 North Bend Road, Jarrettsville, MD 21084"
MD,county,Harford,004-005-1,Youths Benefit Elementary School Primary Bldg.,"1901 Fallston Road, Fallston, MD 21047"
MD,county,Harford,004-006-1,Jarrettsville Fire Hall,"3825 Federal Hill Road, Jarrettsville, MD 21084"
MD,county,Harford,005-001-1,Dublin Elementary School,"1527 Whiteford Road, Street, MD 21154"
MD,county,Harford,005-002-1,North Harford High School,"211 Pylesville Road, Pylesville, MD 21132"
MD,county,Harford,005-003-1,North Harford Elementary School,"120 Pylesville Road, Pylesville, MD 21132"
MD,county,Harford,005-004-1,Darlington Elementary School,"2119 Shuresville Road, Darlington, MD 21034"
MD,county,Harford,006-001-1,Havre de Grace High School,"700 Congress Avenue, Havre de Grace, MD 21078"
MD,county,Harford,006-002-1,Meadowvale Elementary School,"910 Graceview Drive, Havre de Grace, MD 21078"
MD,county,Harford,006-003-1,Havre de Grace Elementary School,"600 S. Juniata Street, Havre de Grace, MD 21078"
MD,county,Harford,006-004-1,Meadowvale Elementary School,"910 Graceview Drive, Havre de Grace, MD 21078"
MD,county,Harford,006-005-1,Roye Williams Elementary School,"201 Oakington Road, Havre de Grace, MD 21078"
MD,county,Harford,006-006-1,Havre de Grace Middle School,"401 Lewis Lane, Havre de Grace, MD 21078"
MD,county,Harford,006-007-1,Roye Williams Elementary School,"201 Oakington Road, Havre de Grace, MD 21078"
MD,county,Howard,001-001-1,St. Augustine School Gym,"5990 Old Washington Boulevard, Elkridge, MD 21075"
MD,county,Howard,001-002-1,Elkridge Landing Middle School Gym,"7085 Montgomery Road, Elkridge, MD 21075"
MD,county,Howard,001-003-1,Mayfield Woods Middle School Cafeteria,"7950 Red Barn Way, Elkridge, MD 21075"
MD,county,Howard,001-004-1,Ilchester Elementary School Cafeteria,"4981 Ilchester Road, Ellicott City, MD 21043"
MD,county,Howard,001-005-1,Worthington Elementary School Gym,"4570 Roundhill Road, Ellicott City, MD 21043"
MD,county,Howard,001-006-1,Deep Run Elementary School Cafeteria,"6925 Old Waterloo Road, Elkridge, MD 21075"
MD,county,Howard,001-007-1,Mayfield Woods Middle School Cafeteria,"7950 Red Barn Way, Elkridge, MD 21075"
MD,county,Howard,001-008-1,Elkridge Elementary School Cafeteria,"7075 Montgomery Road, Elkridge, MD 21075"
MD,county,Howard,001-009-1,Mayfield Woods Middle School Gym,"7950 Red Barn Way, Elkridge, MD 21075"
MD,county,Howard,001-010-1,Howard High School Auditorium Lobby,"8700 Route 108, Ellicott City, MD 21043"
MD,county,Howard,001-011-1,Ilchester Elementary School Gym,"4981 Ilchester Road, Ellicott City, MD 21043"
MD,county,Howard,001-012-1,Rockburn Elementary School Gym,"6145 Montgomery Road, Elkridge, MD 21075"
MD,county,Howard,001-013-1,Elkridge Elementary School Gym,"7075 Montgomery Road, Elkridge, MD 21075"
MD,county,Howard,001-014-1,Rockburn Elementary School Gym,"6145 Montgomery Road, Elkridge, MD 21075"
MD,county,Howard,001-015-1,Deep Run Elementary School Gym,"6925 Old Waterloo Road, Elkridge, MD 21075"
MD,county,Howard,001-016-1,Elkridge Landing Middle School Gym,"7085 Montgomery Road, Elkridge, MD 21075"
MD,county,Howard,002-001-1,Park View at Ellicott City Day Room,"8720 Ridge Road, Ellicott City, MD 21043"
MD,county,Howard,002-002-1,Ellicott Mills Middle School Cafeteria,"4445 Montgomery Road, Ellicott City, MD 21043"
MD,county,Howard,002-003-1,Ellicott Mills Middle School Gym,"4445 Montgomery Road, Ellicott City, MD 21043"
MD,county,Howard,002-004-1,Howard High School Gym,"8700 Route 108, Ellicott City, MD 21043"
MD,county,Howard,002-005-1,Centennial Lane Elementary School Cafeteria,"3825 Centennial Lane, Ellicott City, MD 21042"
MD,county,Howard,002-006-1,St. John's Lane Elementary School Cafeteria,"2960 St. John's Lane, Ellicott City, MD 21042"
MD,county,Howard,002-007-1,Mt. Hebron High School Cafeteria,"9440 Route 99, Ellicott City, MD 21042"
MD,county,Howard,002-008-1,Hollifield Station Elementary School Cafeteria,"8701 Stonehouse Drive, Ellicott City, MD 21043"
MD,county,Howard,002-009-1,The Heartlands Cafeteria,"3004 N. Ridge Road, Ellicott City, MD 21043"
MD,county,Howard,002-010-1,Centennial High School Cafeteria,"4300 Centennial Lane, Ellicott City, MD 21042"
MD,county,Howard,002-011-1,Kiwanis Hall Rooms 1&2,"10481 Frederick Road, Ellicott City, MD 21042"
MD,county,Howard,002-012-1,Ellicott City Senior Center Meeting Room,"9401 Frederick Road, Ellicott City, MD 21042"
MD,county,Howard,002-013-1,Dunloggin Middle School Cafeteria,"9129 Northfield Road, Ellicott City, MD 21042"
MD,county,Howard,002-014-1,Harvester Baptist Church Classroom,"9605 Old Annapolis Road, Ellicott City, MD 21042"
MD,county,Howard,002-015-1,Centennial Lane Elementary School Gym,"3825 Centennial Lane, Ellicott City, MD 21042"
MD,county,Howard,002-016-1,Worthington Elementary School Cafeteria,"4570 Roundhill Road, Ellicott City, MD 21043"
MD,county,Howard,002-017-1,Burleigh Manor Middle School Cafeteria,"4200 Centennial Lane, Ellicott City, MD 21042"
MD,county,Howard,002-018-1,Mt. Hebron High School Gym,"9440 Route 99, Ellicott City, MD 21042"
MD,county,Howard,002-019-1,Waverly Elementary School Cafeteria,"10220 Wetherburn Road, Ellicott City, MD 21042"
MD,county,Howard,002-020-1,Northfield Elementary School Cafeteria,"9125 Northfield Road, Ellicott City, MD 21042"
MD,county,Howard,002-021-1,Northfield Elementary School Gym,"9125 Northfield Road, Ellicott City, MD 21042"
MD,county,Howard,002-022-1,Centennial High School Cafeteria,"4300 Centennial Lane, Ellicott City, MD 21042"
MD,county,Howard,002-023-1,Hollifield Station Elementary School Gym,"8701 Stonehouse Drive, Ellicott City, MD 21043"
MD,county,Howard,002-024-1,Patapsco Middle School Gym,"8885 Old Frederick Road, Ellicott City, MD 21043"
MD,county,Howard,002-025-1,Bonnie Branch Middle School Cafeteria,"4979 Ilchester Road, Ellicott City, MD 21043"
MD,county,Howard,003-001-1,West Friendship Elementary School Cafeteria,"12500 Frederick Road, West Friendship, MD 21794"
MD,county,Howard,003-002-1,Mt. View Middle School Cafeteria,"12101 Woodford Drive, Marriottsville, MD 21104"
MD,county,Howard,003-003-1,Manor Woods Elementary School Cafeteria,"11575 Route 144, Ellicott City, MD 21042"
MD,county,Howard,003-004-1,Manor Woods Elementary School Cafeteria,"11575 Route 144, Ellicott City, MD 21042"
MD,county,Howard,003-005-1,Mt. View Middle School Gym,"12101 Woodford Drive, Marriottsville, MD 21104"
MD,county,Howard,003-006-1,Folly Quarter Middle School Cafeteria,"13500 Triadelphia Road, Ellicott City, MD 21042"
MD,county,Howard,004-001-1,Lisbon Volunteer Fire Department Hall,"1330 Route 94, Lisbon, MD 21765"
MD,county,Howard,004-002-1,Glenelg High School Cafeteria,"14025 Burntwoods Road, Glenelg, MD 21737"
MD,county,Howard,004-003-1,Lisbon Elementary School Cafeteria,"15901 Frederick Road, Lisbon, MD 21765"
MD,county,Howard,004-004-1,Lisbon Elementary School Gym,"15901 Frederick Road, Lisbon, MD 21765"
MD,county,Howard,004-005-1,St. Michael's Catholic Church Multi-Purpose Room,"1125 St. Michael's Road, Mt. Airy, MD 21771"
MD,county,Howard,004-006-1,Glenwood Middle School Cafeteria,"2680 Route 97, Glenwood, MD 21738"
MD,county,Howard,005-001-1,Clarksville Elementary School Cafeteria,"12041 Route 108, Clarksville, MD 21029"
MD,county,Howard,005-002-1,Longfellow Elementary School Cafeteria,"5470 Hesperus Drive, Columbia, MD 21044"
MD,county,Howard,005-003-1,Vantage House Retirement Center Auditorium,"5400 Vantage Point Road, Columbia, MD 21044"
MD,county,Howard,005-004-1,Wilde Lake High School Cafeteria,"5460 Trumpeter Road, Columbia, MD 21044"
MD,county,Howard,005-005-1,Pointers Run Elementary School Cafeteria,"6600 S. Trotter Road, Clarksville, MD 21029"
MD,county,Howard,005-006-1,Fulton Elementary School Cafeteria,"11600 Scaggsville Road, Fulton, MD 20759"
MD,county,Howard,005-007-1,Swansfield Elementary School Cafeteria,"5610 Cedar Lane, Columbia, MD 21044"
MD,county,Howard,005-008-1,Bryant Woods Elementary School Cafeteria,"5450 Blue Heron Lane, Columbia, MD 21044"
MD,county,Howard,005-009-1,Harper's Choice Middle School Cafeteria,"5450 Beaverkill Road, Columbia, MD 21044"
MD,county,Howard,005-010-1,Clarksville Middle School Cafeteria,"6535 S. Trotter Road, Clarksville, MD 21029"
MD,county,Howard,005-011-1,Schooley Mill Park Multi Purpose Room,"12975 Hall Shop Road, Highland, MD 20777"
MD,county,Howard,005-012-1,The Hawthorn Neighborhood Center Community Room,"6175 Sunny Spring, Columbia, MD 21044"
MD,county,Howard,005-013-1,Atholton High School Cafeteria,"6520 Freetown Road, Columbia, MD 21044"
MD,county,Howard,005-014-1,Longfellow Elementary School Gym,"5470 Hesperus Drive, Columbia, MD 21044"
MD,county,Howard,005-015-1,Clemens Crossing Elementary School Gym,"10320 Quarterstaff Road, Columbia, MD 21044"
MD,county,Howard,005-016-1,Running Brook Elementary School Cafeteria,"5215 W. Running Brook Road, Columbia, MD 21044"
MD,county,Howard,005-017-1,Harmony Hall Retirement Center Day Room,"6336 Cedar Lane, Columbia, MD 21044"
MD,county,Howard,005-018-1,Howard Community College Science and Technology Bldg. Rm. SA-101 Game,"10901 Little Patuxent Parkway, Columbia, MD 21044"
MD,county,Howard,005-019-1,Dayton Oaks Elementary School Cafeteria,"4691 Ten Oaks Road, Dayton, MD 21036"
MD,county,Howard,005-020-1,Reservoir High School Cafeteria,"11550 Scaggsville Road, Fulton, MD 20759"
MD,county,Howard,005-021-1,Swansfield Elementary School Gym,"5610 Cedar Lane, Columbia, MD 21044"
MD,county,Howard,005-022-1,Clarksville Middle School Gym,"6535 S. Trotter Road, Clarksville, MD 21029"
MD,county,Howard,005-023-1,River High School Cafeteria,"12101 Route 108, Clarksville, MD 21029"
MD,county,Howard,006-001-1,Savage Volunteer Fire Department Hall,"8925 Lincoln Street, Savage, MD 20763"
MD,county,Howard,006-002-1,Hope Baptist Church Meeting Room,"8801 Stephens Road, Laurel, MD 20723"
MD,county,Howard,006-003-1,Hammond Middle School Media Room,"8110 Aladdin Drive, Laurel, MD 20723"
MD,county,Howard,006-004-1,Atholton Elementary School Cafeteria,"6700 Seneca Drive, Columbia, MD 21046"
MD,county,Howard,006-005-1,Oakland Mills Middle School Cafeteria,"9540 Kilimanjaro Road, Columbia, MD 21045"
MD,county,Howard,006-006-1,Thunder Hill Elementary School Cafeteria,"9357 Mellenbrook Road, Columbia, MD 21045"
MD,county,Howard,006-007-1,Guilford Elementary School Cafeteria,"7335 Oakland Mills Road, Columbia, MD 21046"
MD,county,Howard,006-008-1,Stevens Forest Elementary School Cafeteria,"6045 Stevens Forest Road, Columbia, MD 21045"
MD,county,Howard,006-009-1,Talbott Springs Elementary School Cafeteria,"9550 Basket Ring Road, Columbia, MD 21045"
MD,county,Howard,006-010-1,Howard High School Cafeteria,"8700 Route 108, Ellicott City, MD 21043"
MD,county,Howard,006-011-1,Jeffers Hill Elementary School Cafeteria,"6000 Tamar Drive, Columbia, MD 21045"
MD,county,Howard,006-012-1,Cradlerock School Elementary Cafeteria,"6700 Cradlerock Way, Columbia, MD 21045"
MD,county,Howard,006-013-1,Howard County Dept. Parks & Rec. Meeting Rooms 1 & 2,"7120 Oakland Mills Road, Columbia, MD 21046"
MD,county,Howard,006-014-1,Phelps Luck Elementary School Cafeteria,"5370 Oldstone Court, Columbia, MD 21045"
MD,county,Howard,006-015-1,Laurel Woods Elementary School Gym,"9250 N Laurel Road, Laurel, MD 20723"
MD,county,Howard,006-016-1,Phelps Luck Elementary School Gym,"5370 Oldstone Court, Columbia, MD 21045"
MD,county,Howard,006-017-1,Owen Brown Place Meeting Room,"7080 Cradlerock Way, Columbia, MD 21045"
MD,county,Howard,006-018-1,Hammond High School Cafeteria,"8800 Guilford Road, Columbia, MD 21046"
MD,county,Howard,006-019-1,Guilford Elementary School Gym,"7335 Oakland Mills Road, Columbia, MD 21046"
MD,county,Howard,006-020-1,Patuxent Valley Middle School Cafeteria,"9151 Vollmerhausen Road, Jessup, MD 20794"
MD,county,Howard,006-021-1,Long Reach High School Cafeteria,"6101 Old Dobbin Lane, Columbia, MD 21045"
MD,county,Howard,006-022-1,Owen Brown Interfaith Center Meeting Room,"7246 Cradlerock Way, Columbia, MD 21045"
MD,county,Howard,006-023-1,Bollman Bridge Elementary School Cafeteria,"8200 Savage-Guilford Road, Jessup, MD 20794"
MD,county,Howard,006-024-1,Murray Hill Middle School Cafeteria,"9989 Winter Sun Road, Laurel, MD 20723"
MD,county,Howard,006-025-1,Hammond Elementary School Media Center,"8110 Aladdin Drive, Laurel, MD 20723"
MD,county,Howard,006-026-1,Hammond High School Gym,"8800 Guilford Road, Columbia, MD 21046"
MD,county,Howard,006-027-1,Forest Ridge Elementary School Gym,"9550 Gorman Road, Laurel, MD 20723"
MD,county,Howard,006-028-1,Lilm Kiln Middle School Cafeteria,"11650 Scaggsville Road, Fulton, MD 20759"
MD,county,Howard,006-029-1,Long Reach High School Main Gym,"6101 Old Dobbin Lane, Columbia, MD 21045"
MD,county,Howard,006-030-1,Ridgely's Run Community Center All-Purpose Room,"8400 Mission Road, Jessup, MD 20794"
MD,county,Howard,006-031-1,Jeffers Hill Elementary School Gym,"6000 Tamar Drive, Columbia, MD 21045"
MD,county,Howard,006-032-1,Gorman Crossing Elementary School Gym,"9999 Winter Sun Road, Laurel, MD 20723"
MD,county,Howard,006-033-1,Patuxent Valley Middle School Gym,"9151 Vollmerhausen Road, Jessup, MD 20794"
MD,county,Howard,006-034-1,Laurel Woods Elementary School Cafeteria,"9250 N Laurel Road, Laurel, MD 20723"
MD,county,Howard,006-035-1,Murray Hill Middle School Gym,"9989 Winter Sun Road, Laurel, MD 20723"
MD,county,Kent,001-001-1,Millington Fire House,"185 Sassafras Street, Millington, MD 21651"
MD,county,Kent,001-002-1,Galena Volunteer Fire Company,"90 E. Cross Street, Galena, MD 21635"
MD,county,Kent,002-001-1,Kennedyville Community Hall,"28016 Creamery Street, Kennedyville, MD 21645"
MD,county,Kent,003-001-1,Kent County Community Center,"11041 Worton Road, Worton, MD 21678"
