name,type,number,id
"TOWN OF FAIRMONT AT LARGE","Municipality",1,99882
"TOWN OF FALLIS AT LARGE","Municipality",1,991119
"TOWN OF FANSHAWE AT LARGE","Municipality",1,991092
"TOWN OF FARGO AT LARGE","Municipality",1,99869
"TOWN OF FAXON AT LARGE","Municipality",1,99769
"TOWN OF FITZHUGH AT LARGE","Municipality",1,991469
"TOWN OF FLETCHER AT LARGE","Municipality",1,99770
"TOWN OF FORAKER AT LARGE","Municipality",1,991369
"TOWN OF FOREST PARK AT LARGE","Municipality",1,991313
"TOWN OF FORGAN AT LARGE","Municipality",1,99605
"TOWN OF FORT COBB AT LARGE","Municipality",1,99662
"TOWN OF FORT COFFEE AT LARGE","Municipality",1,991097
"TOWN OF FORT GIBSON AT LARGE","Municipality",1,991256
"TOWN OF FORT SUPPLY AT LARGE","Municipality",1,991705
"TOWN OF FORT TOWSON AT LARGE","Municipality",1,99733
"TOWN OF FOSS AT LARGE","Municipality",1,991687
"TOWN OF FOSTER","Municipality",1,992104
"TOWN OF FOYIL AT LARGE","Municipality",1,991533
"TOWN OF FRANCIS AT LARGE","Municipality",1,991470
"TOWN OF FREEDOM AT LARGE","Municipality",1,991699
"TOWN OF GAGE AT LARGE","Municipality",1,99870
"TOWN OF GANS AT LARGE","Municipality",1,991566
"TOWN OF GARVIN AT LARGE","Municipality",1,991177
"TOWN OF GATE AT LARGE","Municipality",1,99606
"TOWN OF GENE AUTRY AT LARGE","Municipality",1,99699
"TOWN OF GERTY AT LARGE","Municipality",1,99979
"TOWN OF GLENCOE AT LARGE","Municipality",1,991429
"TOWN OF GOLDSBY AT LARGE","Municipality",1,991162
"TOWN OF GOLTRY AT LARGE","Municipality",1,99586
"TOWN OF GOODWELL AT LARGE","Municipality",1,991604
"TOWN OF GORE AT LARGE","Municipality",1,991567
"TOWN OF GOTEBO AT LARGE","Municipality",1,991063
"TOWN OF GOULD AT LARGE","Municipality",1,99956
"TOWN OF GRACEMONT AT LARGE","Municipality",1,99663
"TOWN OF GRAINOLA AT LARGE","Municipality",1,991370
"TOWN OF GRAND LAKE TOWNE AT LARGE","Municipality",1,991227
"TOWN OF GRANITE AT LARGE","Municipality",1,99951
"TOWN OF GRAYSON AT LARGE","Municipality",1,991348
"TOWN OF GREENFIELD AT LARGE","Municipality",1,99624
"TOWN OF HALLETT AT LARGE","Municipality",1,991409
"TOWN OF HAMMON AT LARGE","Municipality",1,991522
"TOWN OF HANNA AT LARGE","Municipality",1,991199
"TOWN OF HARDESTY AT LARGE","Municipality",1,991606
"TOWN OF HASKELL AT LARGE","Municipality",1,991257
"TOWN OF HASTINGS AT LARGE","Municipality",1,991011
"TOWN OF HAWORTH AT LARGE","Municipality",1,991178
"TOWN OF HEADRICK AT LARGE","Municipality",1,99999
"TOWN OF HELENA AT LARGE","Municipality",1,99587
"TOWN OF HENDRIX AT LARGE","Municipality",1,99641
"TOWN OF HENNESSEY AT LARGE","Municipality",1,991052
"TOWN OF HICKORY AT LARGE","Municipality",1,991248
"TOWN OF HILLSDALE AT LARGE","Municipality",1,99884
"TOWN OF HINTON AT LARGE","Municipality",1,99664
"TOWN OF HITCHCOCK AT LARGE","Municipality",1,99625
"TOWN OF HITCHITA AT LARGE","Municipality",1,991200
"TOWN OF HOFFMAN AT LARGE","Municipality",1,991350
"TOWN OF HOLLISTER AT LARGE","Municipality",1,991623
"TOWN OF HOOT OWL AT LARGE","Municipality",1,991228
"TOWN OF HORNTOWN AT LARGE","Municipality",1,99981
"TOWN OF HOWE AT LARGE","Municipality",1,991094
"TOWN OF HULBERT AT LARGE","Municipality",1,99716
"TOWN OF HUNTER AT LARGE","Municipality",1,99885
"TOWN OF HYDRO AT LARGE","Municipality",1,99665
"TOWN OF INDIAHOMA AT LARGE","Municipality",1,99772
"TOWN OF INDIANOLA AT LARGE","Municipality",1,991445
"TOWN OF INOLA AT LARGE","Municipality",1,991534
"TOWN OF IXL AT LARGE","Municipality",1,991298
"TOWN OF JAMESTOWN AT LARGE","Municipality",1,991535
"TOWN OF JEFFERSON AT LARGE","Municipality",1,99940
"TOWN OF JENNINGS AT LARGE","Municipality",1,991410
"TOWN OF JET AT LARGE","Municipality",1,99588
"TOWN OF JOHNSON AT LARGE","Municipality",1,991485
"TOWN OF JONES AT LARGE","Municipality",1,991315
"TOWN OF KANSAS AT LARGE","Municipality",1,99846
"TOWN OF KELLYVILLE AT LARGE","Municipality",1,99807
"TOWN OF KEMP AT LARGE","Municipality",1,99642
"TOWN OF KENDRICK AT LARGE","Municipality",1,991120
"TOWN OF KENEFIC AT LARGE","Municipality",1,99643
"TOWN OF KEOTA AT LARGE","Municipality",1,99965
"TOWN OF KETCHUM AT LARGE","Municipality",1,99796
"TOWN OF KEYES AT LARGE","Municipality",1,99741
"TOWN OF KIEFER AT LARGE","Municipality",1,99808
"TOWN OF KILDARE AT LARGE","Municipality",1,991038
"TOWN OF KINGSTON AT LARGE","Municipality",1,991218
"TOWN OF KINTA AT LARGE","Municipality",1,99966
"TOWN OF KIOWA AT LARGE","Municipality",1,991446
"TOWN OF KNOWLES AT LARGE","Municipality",1,99607
"TOWN OF KREMLIN AT LARGE","Municipality",1,99886
"TOWN OF LAHOMA AT LARGE","Municipality",1,99887
"TOWN OF LAKE ALUMA AT LARGE","Municipality",1,991316
"TOWN OF LAMAR AT LARGE","Municipality",1,99982
"TOWN OF LAMBERT AT LARGE","Municipality",1,99589
"TOWN OF LAMONT AT LARGE","Municipality",1,99941
"TOWN OF LANGLEY AT LARGE","Municipality",1,991229
"TOWN OF LANGSTON AT LARGE","Municipality",1,991142
"TOWN OF LAVERNE AT LARGE","Municipality",1,99960
"TOWN OF LAWRENCE CREEK AT LARGE","Municipality",1,99809
"TOWN OF LEEDEY AT LARGE","Municipality",1,99859
"TOWN OF LEFLORE AT LARGE","Municipality",1,991095
"TOWN OF LENAPAH AT LARGE","Municipality",1,991288
"TOWN OF LEON AT LARGE","Municipality",1,991153
"TOWN OF LIBERTY AT LARGE","Municipality",1,991636
"TOWN OF LIMA AT LARGE","Municipality",1,991552
"TOWN OF LOCO AT LARGE","Municipality",1,991592
"TOWN OF LOCUST GROVE AT LARGE","Municipality",1,991230
"TOWN OF LONE CHIMNEY AT LARGE","Municipality",1,991411
"TOWN OF LONE WOLF AT LARGE","Municipality",1,991065
"TOWN OF LONGDALE AT LARGE","Municipality",1,99626
"TOWN OF LOOKEBA AT LARGE","Municipality",1,99666
"TOWN OF LOVELAND AT LARGE","Municipality",1,991624
"TOWN OF LOYAL AT LARGE","Municipality",1,991054
"TOWN OF LUTHER AT LARGE","Municipality",1,991317
"TOWN OF MACOMB AT LARGE","Municipality",1,991486
"TOWN OF MANCHESTER AT LARGE","Municipality",1,99942
"TOWN OF MANITOU AT LARGE","Municipality",1,991625
"TOWN OF MANNFORD AT LARGE","Municipality",1,99810
"TOWN OF MANNSVILLE AT LARGE","Municipality",1,991022
"TOWN OF MARAMEC AT LARGE","Municipality",1,991412
"TOWN OF MARBLE CITY AT LARGE","Municipality",1,991568
"TOWN OF MARLAND AT LARGE","Municipality",1,991277
"TOWN OF MARSHALL AT LARGE","Municipality",1,991143
"TOWN OF MARTHA AT LARGE","Municipality",1,991000
"TOWN OF MAY AT LARGE","Municipality",1,99961
"TOWN OF MAYSVILLE AT LARGE","Municipality",1,99902
"TOWN OF MCCURTAIN AT LARGE","Municipality",1,99967
"TOWN OF MEAD AT LARGE","Municipality",1,99644
"TOWN OF MEDICINE PARK AT LARGE","Municipality",1,99774
"TOWN OF MEEKER AT LARGE","Municipality",1,991121
"TOWN OF MENO AT LARGE","Municipality",1,991212
"TOWN OF MERIDIAN AT LARGE","Municipality",1,991144
"TOWN OF MILBURN AT LARGE","Municipality",1,991024
"TOWN OF MILL CREEK AT LARGE","Municipality",1,991023
"TOWN OF MILLERTON AT LARGE","Municipality",1,991180
"TOWN OF MOFFETT AT LARGE","Municipality",1,991569
"TOWN OF MOORELAND AT LARGE","Municipality",1,991706
"TOWN OF MORRISON AT LARGE","Municipality",1,991278
"TOWN OF MOUNDS AT LARGE","Municipality",1,99811
"TOWN OF MOUNTAIN PARK AT LARGE","Municipality",1,991066
"TOWN OF MOUNTAIN VIEW AT LARGE","Municipality",1,991067
"TOWN OF MULDROW AT LARGE","Municipality",1,991570
"TOWN OF MULE BARN AT LARGE","Municipality",1,991413
"TOWN OF MULHALL AT LARGE","Municipality",1,991145
"TOWN OF MUTUAL AT LARGE","Municipality",1,991707
"TOWN OF NASH AT LARGE","Municipality",1,99944
"TOWN OF NEW ALLUWE AT LARGE","Municipality",1,991289
"TOWN OF NINNEKAH AT LARGE","Municipality",1,99921
"TOWN OF NORGE AT LARGE","Municipality",1,99922
"TOWN OF NORTH ENID AT LARGE","Municipality",1,99888
"TOWN OF NORTH MIAMI AT LARGE","Municipality",1,991396
"TOWN OF OAK GROVE AT LARGE","Municipality",1,991414
"TOWN OF OAKLAND AT LARGE","Municipality",1,991220
"TOWN OF OAKS AT LARGE","Municipality",1,99847
"TOWN OF OAKWOOD AT LARGE","Municipality",1,99860
"TOWN OF OCHELATA AT LARGE","Municipality",1,991672
"TOWN OF OKARCHE AT LARGE","Municipality",1,99682
"TOWN OF OKAY AT LARGE","Municipality",1,991660
"TOWN OF OKEENE AT LARGE","Municipality",1,99627
"TOWN OF OKTAHA AT LARGE","Municipality",1,991258
"TOWN OF OLUSTEE AT LARGE","Municipality",1,991001
"TOWN OF OOLOGAH AT LARGE","Municipality",1,991536
"TOWN OF OPTIMA AT LARGE","Municipality",1,991608
"TOWN OF ORLANDO AT LARGE","Municipality",1,991146
"TOWN OF OSAGE AT LARGE","Municipality",1,991372
"TOWN OF PADEN AT LARGE","Municipality",1,991300
"TOWN OF PANAMA AT LARGE","Municipality",1,991096
"TOWN OF PAOLI AT LARGE","Municipality",1,99903
"TOWN OF PARADISE HILL AT LARGE","Municipality",1,991571
"TOWN OF PENSACOLA AT LARGE","Municipality",1,991231
"TOWN OF PEORIA AT LARGE","Municipality",1,991397
"TOWN OF PHILLIPS AT LARGE","Municipality",1,99761
"TOWN OF PICHER AT LARGE","Municipality",1,991392
"TOWN OF PINK AT LARGE","Municipality",1,991489
"TOWN OF PITTSBURG AT LARGE","Municipality",1,991449
"TOWN OF POCASSET AT LARGE","Municipality",1,99923
"TOWN OF POCOLA AT LARGE","Municipality",1,991082
"TOWN OF PORTER AT LARGE","Municipality",1,991661
"TOWN OF PORUM AT LARGE","Municipality",1,991259
"TOWN OF PRUE AT LARGE","Municipality",1,991374
"TOWN OF PUTNAM AT LARGE","Municipality",1,99861
"TOWN OF QUAPAW AT LARGE","Municipality",1,991398
"TOWN OF QUAY AT LARGE","Municipality",1,991428
"TOWN OF QUINTON AT LARGE","Municipality",1,991450
"TOWN OF RALSTON AT LARGE","Municipality",1,991416
"TOWN OF RAMONA AT LARGE","Municipality",1,991673
"TOWN OF RANDLETT AT LARGE","Municipality",1,99788
"TOWN OF RATLIFF CITY AT LARGE","Municipality",1,99702
"TOWN OF RATTAN AT LARGE","Municipality",1,991513
"TOWN OF RAVIA AT LARGE","Municipality",1,991025
"TOWN OF RED BIRD AT LARGE","Municipality",1,991662
"TOWN OF RED OAK AT LARGE","Municipality",1,991074
"TOWN OF RED ROCK AT LARGE","Municipality",1,991280
"TOWN OF RENFROW AT LARGE","Municipality",1,99946
"TOWN OF RENTIESVILLE AT LARGE","Municipality",1,991201
"TOWN OF REYDON AT LARGE","Municipality",1,991523
"TOWN OF RINGLING AT LARGE","Municipality",1,991012
"TOWN OF RINGWOOD AT LARGE","Municipality",1,991213
"TOWN OF RIPLEY AT LARGE","Municipality",1,991430
"TOWN OF ROCK ISLAND AT LARGE","Municipality",1,991084
"TOWN OF ROCKY AT LARGE","Municipality",1,991688
"TOWN OF ROFF AT LARGE","Municipality",1,991471
"TOWN OF ROLAND AT LARGE","Municipality",1,991572
"TOWN OF ROOSEVELT AT LARGE","Municipality",1,991068
"TOWN OF ROSEDALE AT LARGE","Municipality",1,991165
"TOWN OF ROSSTON AT LARGE","Municipality",1,99962
"TOWN OF RUSH SPRINGS AT LARGE","Municipality",1,99924
"TOWN OF RYAN AT LARGE","Municipality",1,991013
"TOWN OF SALINA AT LARGE","Municipality",1,991233
"TOWN OF SASAKWA AT LARGE","Municipality",1,991553
"TOWN OF SAVANNA AT LARGE","Municipality",1,991451
"TOWN OF SAWYER AT LARGE","Municipality",1,99732
"TOWN OF SCHULTER AT LARGE","Municipality",1,991353
"TOWN OF SEILING AT LARGE","Municipality",1,99862
"TOWN OF SENTINEL AT LARGE","Municipality",1,991689
"TOWN OF SHADY GROVE AT LARGE","Municipality",1,991417
"TOWN OF SHADY POINT AT LARGE","Municipality",1,991085
"TOWN OF SHAMROCK AT LARGE","Municipality",1,99814
"TOWN OF SHARON AT LARGE","Municipality",1,991708
"TOWN OF SHATTUCK AT LARGE","Municipality",1,99871
"TOWN OF SILO AT LARGE","Municipality",1,99645
"TOWN OF SKEDEE AT LARGE","Municipality",1,991418
"TOWN OF SLAUGHTERVILLE AT LARGE","Municipality",1,99750
"TOWN OF SLICK AT LARGE","Municipality",1,99815
"TOWN OF SMITH VILLAGE AT LARGE","Municipality",1,991322
"TOWN OF SMITHVILLE AT LARGE","Municipality",1,991181
"TOWN OF SO. COFFEYVILLE AT LARGE","Municipality",1,991286
"TOWN OF SOPER AT LARGE","Municipality",1,99731
"TOWN OF SPARKS AT LARGE","Municipality",1,991123
"TOWN OF SPAULDING AT LARGE","Municipality",1,99983
"TOWN OF SPAVINAW AT LARGE","Municipality",1,991235
"TOWN OF SPERRY AT LARGE","Municipality",1,991639
"TOWN OF SPIRO AT LARGE","Municipality",1,991086
"TOWN OF SPORTSMEN ACRES AT LARGE","Municipality",1,991234
"TOWN OF SPRINGER AT LARGE","Municipality",1,99703
"TOWN OF ST. LOUIS AT LARGE","Municipality",1,991491
"TOWN OF STERLING AT LARGE","Municipality",1,99775
"TOWN OF STIDHAM AT LARGE","Municipality",1,991202
"TOWN OF STONEWALL AT LARGE","Municipality",1,991472
"TOWN OF STRANG AT LARGE","Municipality",1,991236
"TOWN OF STRATFORD AT LARGE","Municipality",1,99905
"TOWN OF STRINGTOWN AT LARGE","Municipality",1,99595
"TOWN OF STRONG CITY AT LARGE","Municipality",1,991524
"TOWN OF STUART AT LARGE","Municipality",1,99984
"TOWN OF SUGDEN AT LARGE","Municipality",1,991014
"TOWN OF SUMMIT AT LARGE","Municipality",1,991263
"TOWN OF SWEETWATER AT LARGE","Municipality",1,99616
"TOWN OF TAFT AT LARGE","Municipality",1,991262
"TOWN OF TALALA AT LARGE","Municipality",1,991537
"TOWN OF TALIHINA AT LARGE","Municipality",1,991087
"TOWN OF TALOGA AT LARGE","Municipality",1,99863
"TOWN OF TAMAHA AT LARGE","Municipality",1,99969
"TOWN OF TATUMS AT LARGE","Municipality",1,99704
"TOWN OF TEMPLE AT LARGE","Municipality",1,99789
"TOWN OF TERLTON AT LARGE","Municipality",1,991419
"TOWN OF TERRAL AT LARGE","Municipality",1,991015
"TOWN OF TEXHOMA AT LARGE","Municipality",1,991609
"TOWN OF TEXOLA AT LARGE","Municipality",1,99617
"TOWN OF THACKERVILLE AT LARGE","Municipality",1,991152
"TOWN OF TRIBBEY AT LARGE","Municipality",1,991493
"TOWN OF TRYON AT LARGE","Municipality",1,991125
"TOWN OF TULLAHASSEE AT LARGE","Municipality",1,991663
"TOWN OF TUPELO AT LARGE","Municipality",1,99762
"TOWN OF TUSHKA AT LARGE","Municipality",1,99596
"TOWN OF TYRONE AT LARGE","Municipality",1,991610
"TOWN OF UNION CITY AT LARGE","Municipality",1,99684
"TOWN OF VALLEY BROOK AT LARGE","Municipality",1,991324
"TOWN OF VALLEY PARK AT LARGE","Municipality",1,991538
"TOWN OF VALLIANT AT LARGE","Municipality",1,991182
"TOWN OF VELMA AT LARGE","Municipality",1,991594
"TOWN OF VERA AT LARGE","Municipality",1,991674
"TOWN OF VERDEN AT LARGE","Municipality",1,99926
"TOWN OF VERDIGRIS AT LARGE","Municipality",1,991539
"TOWN OF VIAN AT LARGE","Municipality",1,991574
"TOWN OF VICI AT LARGE","Municipality",1,99864
"TOWN OF WAINWRIGHT AT LARGE","Municipality",1,991264
"TOWN OF WAKITA AT LARGE","Municipality",1,99947
"TOWN OF WANETTE AT LARGE","Municipality",1,991494
"TOWN OF WANN AT LARGE","Municipality",1,991290
"TOWN OF WAPANUCKA AT LARGE","Municipality",1,991027
"TOWN OF WARNER AT LARGE","Municipality",1,991260
"TOWN OF WARWICK AT LARGE","Municipality",1,991126
"TOWN OF WASHINGTON AT LARGE","Municipality",1,991166
"TOWN OF WATTS AT LARGE","Municipality",1,99567
"TOWN OF WAUKOMIS AT LARGE","Municipality",1,99889
"TOWN OF WAYNE AT LARGE","Municipality",1,991167
"TOWN OF WEBB CITY AT LARGE","Municipality",1,991376
"TOWN OF WEBBERS FALLS AT LARGE","Municipality",1,991261
"TOWN OF WELCH AT LARGE","Municipality",1,99798
"TOWN OF WELEETKA AT LARGE","Municipality",1,991301
"TOWN OF WELLSTON AT LARGE","Municipality",1,991127
"TOWN OF WEST SILOAM SPRINGS AT LARGE","Municipality",1,99848
"TOWN OF WESTPORT AT LARGE","Municipality",1,991420
"TOWN OF WESTVILLE AT LARGE","Municipality",1,99568
"TOWN OF WHITEFIELD AT LARGE","Municipality",1,99970
"TOWN OF WILLOW AT LARGE","Municipality",1,99953
"TOWN OF WINCHESTER AT LARGE","Municipality",1,991354
"TOWN OF WISTER AT LARGE","Municipality",1,991088
"TOWN OF WOODLAWN PARK AT LARGE","Municipality",1,991327
"TOWN OF WOODVILLE AT LARGE","Municipality",1,991221
"TOWN OF WRIGHT CITY AT LARGE","Municipality",1,991183
"TOWN OF WYANDOTTE AT LARGE","Municipality",1,991399
"TOWN OF WYNONA AT LARGE","Municipality",1,991377
"TOWN OF YEAGER AT LARGE","Municipality",1,99986
"BROKEN ARROW PUBLIC SCHOOLS BOARD DIST. 1","School Board",01,992000
"BROKEN ARROW PUBLIC SCHOOLS BOARD DIST. 2","School Board",02,992001
"BROKEN ARROW PUBLIC SCHOOLS BOARD DIST. 3","School Board",03,992002
"BROKEN ARROW PUBLIC SCHOOLS BOARD DIST. 4","School Board",04,992003
"BROKEN ARROW PUBLIC SCHOOLS BOARD DIST. 5","School Board",05,992004
"EDMOND PUBLIC SCHOOLS BOARD DIST. 1","School Board",01,991900
"EDMOND PUBLIC SCHOOLS BOARD DIST. 2","School Board",02,991901
"EDMOND PUBLIC SCHOOLS BOARD DIST. 3","School Board",03,991902
"EDMOND PUBLIC SCHOOLS BOARD DIST. 4","School Board",04,991903
"EDMOND PUBLIC SCHOOLS BOARD DIST. 5","School Board",05,991832
"JENKS PUBLIC SCHOOLS BOARD DIST. 1","School Board",01,991810
"JENKS PUBLIC SCHOOLS BOARD DIST. 2","School Board",02,992006
"JENKS PUBLIC SCHOOLS BOARD DIST. 3","School Board",03,992007
"JENKS PUBLIC SCHOOLS BOARD DIST. 4","School Board",04,992008
"JENKS PUBLIC SCHOOLS BOARD DIST. 5","School Board",05,992009
"LAWTON PUBLIC SCHOOLS BOARD DIST. 1","School Board",01,991792
"LAWTON PUBLIC SCHOOLS BOARD DIST. 2","School Board",02,991793
"LAWTON PUBLIC SCHOOLS BOARD DIST. 3","School Board",03,991794
"LAWTON PUBLIC SCHOOLS BOARD DIST. 4","School Board",04,991795
"LAWTON PUBLIC SCHOOLS BOARD DIST. 5","School Board",05,991796
"MIDWEST CITY-DEL CITY SCHOOLS BOARD DIST. 1","School Board",01,991909
"MIDWEST CITY-DEL CITY SCHOOLS BOARD DIST. 2","School Board",02,991783
"MIDWEST CITY-DEL CITY SCHOOLS BOARD DIST. 3","School Board",03,991911
"MIDWEST CITY-DEL CITY SCHOOLS BOARD DIST. 4","School Board",04,991912
"MIDWEST CITY-DEL CITY SCHOOLS BOARD DIST. 5","School Board",05,991913
"MOORE PUBLIC SCHOOLS BOARD DIST. 1","School Board",01,991773
"MOORE PUBLIC SCHOOLS BOARD DIST. 2","School Board",02,991774
"MOORE PUBLIC SCHOOLS BOARD DIST. 3","School Board",03,991775
"MOORE PUBLIC SCHOOLS BOARD DIST. 4","School Board",04,991776
"MOORE PUBLIC SCHOOLS BOARD DIST. 5","School Board",05,991777
"NORMAN PUBLIC SCHOOLS BOARD DIST. 1","School Board",01,991778
"NORMAN PUBLIC SCHOOLS BOARD DIST. 2","School Board",02,991779
"NORMAN PUBLIC SCHOOLS BOARD DIST. 3","School Board",03,991780
"NORMAN PUBLIC SCHOOLS BOARD DIST. 4","School Board",04,991781
"NORMAN PUBLIC SCHOOLS BOARD DIST. 5","School Board",05,991782
"OKLAHOMA CITY PUBLIC SCHOOLS BOARD DIST. 1","School Board",01,991914
"OKLAHOMA CITY PUBLIC SCHOOLS BOARD DIST. 2","School Board",02,991915
"OKLAHOMA CITY PUBLIC SCHOOLS BOARD DIST. 3","School Board",03,991916
"OKLAHOMA CITY PUBLIC SCHOOLS BOARD DIST. 4","School Board",04,991917
"OKLAHOMA CITY PUBLIC SCHOOLS BOARD DIST. 5","School Board",05,991918
"OKLAHOMA CITY PUBLIC SCHOOLS BOARD DIST. 6","School Board",06,991919
"OKLAHOMA CITY PUBLIC SCHOOLS BOARD DIST. 7","School Board",07,991920
"PUTNAM CITY PUBLIC SCHOOLS BOARD DIST. 1","School Board",01,991921
"PUTNAM CITY PUBLIC SCHOOLS BOARD DIST. 2","School Board",02,991922
"PUTNAM CITY PUBLIC SCHOOLS BOARD DIST. 3","School Board",03,991923
"PUTNAM CITY PUBLIC SCHOOLS BOARD DIST. 4","School Board",04,991924
"PUTNAM CITY PUBLIC SCHOOLS BOARD DIST. 5","School Board",05,991925
"TULSA PUBLIC SCHOOLS BOARD DIST. 1","School Board",01,991811
"TULSA PUBLIC SCHOOLS BOARD DIST. 2","School Board",02,991994
"TULSA PUBLIC SCHOOLS BOARD DIST. 3","School Board",03,991938
"TULSA PUBLIC SCHOOLS BOARD DIST. 4","School Board",04,991996
"TULSA PUBLIC SCHOOLS BOARD DIST. 5","School Board",05,991997
"TULSA PUBLIC SCHOOLS BOARD DIST. 6","School Board",06,991998
"TULSA PUBLIC SCHOOLS BOARD DIST. 7","School Board",07,991999
"UNION PUBLIC SCHOOLS BOARD DIST. 1","School Board",01,992010
"UNION PUBLIC SCHOOLS BOARD DIST. 2","School Board",02,992011
"UNION PUBLIC SCHOOLS BOARD DIST. 3","School Board",03,992012
"UNION PUBLIC SCHOOLS BOARD DIST. 4","School Board",04,992013
"UNION PUBLIC SCHOOLS BOARD DIST. 5","School Board",05,992014
"ACHILLE PUBLIC SCHOOLS AT LARGE","School District",1,99648
"ADA PUBLIC SCHOOLS AT LARGE","School District",1,991475
"ADAIR PUBLIC SCHOOLS AT LARGE","School District",1,991241
"AFTON PUBLIC SCHOOLS AT LARGE","School District",1,991405
"AGRA PUBLIC SCHOOLS AT LARGE","School District",1,991136
"ALBION PUBLIC SCHOOL AT LARGE","School District",1,991515
"ALEX PUBLIC SCHOOLS AT LARGE","School District",1,99933
"ALINE-CLEO PUBLIC SCHOOLS AT LARGE","School District",1,991215
"ALLEN PUBLIC SCHOOLS AT LARGE","School District",1,991473
"ALLEN-BOWDEN PUBLIC SCHOOL AT LARGE","School District",1,99819
"ALTUS PUBLIC SCHOOLS AT LARGE","School District",1,991004
"ALVA PUBLIC SCHOOLS AT LARGE","School District",1,991701
"AMBER-POCASSET PUBLIC SCHOOLS AT LARGE","School District",1,99938
"ANADARKO PUBLIC SCHOOLS AT LARGE","School District",1,99669
"ANDERSON PUBLIC SCHOOL AT LARGE","School District",1,991380
"ANNEXATION","School District",1,992127
"ANTLERS PUBLIC SCHOOLS AT LARGE","School District",1,991519
"ARAPAHO-BUTLER PUBLIC SCHOOLS AT LARGE","School District",1,99839
"ARDMORE PUBLIC SCHOOLS AT LARGE","School District",1,99707
"ARKOMA PUBLIC SCHOOLS AT LARGE","School District",1,991114
"ARNETT PUBLIC SCHOOLS AT LARGE","School District",1,99873
"ASHER PUBLIC SCHOOLS AT LARGE","School District",1,991506
"ATOKA PUBLIC SCHOOLS AT LARGE","School District",1,99597
"AVANT PUBLIC SCHOOL AT LARGE","School District",1,991379
"BALKO PUBLIC SCHOOLS AT LARGE","School District",1,99609
"BANNER PUBLIC SCHOOL AT LARGE","School District",1,99688
"BARNSDALL PUBLIC SCHOOLS AT LARGE","School District",1,991385
"BARTLESVILLE PUBLIC SCHOOLS AT LARGE","School District",1,991676
"BATTIEST PUBLIC SCHOOLS AT LARGE","School District",1,991195
"BEARDEN PUBLIC SCHOOL AT LARGE","School District",1,991302
"BEAVER PUBLIC SCHOOLS AT LARGE","School District",1,99608
"BEGGS PUBLIC SCHOOLS AT LARGE","School District",1,991359
"BELFONTE PUBLIC SCHOOL AT LARGE","School District",1,991578
"BENNINGTON PUBLIC SCHOOLS AT LARGE","School District",1,99650
"BERRYHILL PUBLIC SCHOOLS AT LARGE","School District",1,991652
"BETHANY PUBLIC SCHOOLS AT LARGE","School District",1,991328
"BETHEL PUBLIC SCHOOLS AT LARGE","School District",1,991501
"BIG PASTURE PUBLIC SCHOOLS AT LARGE","School District",1,99793
"BILLINGS PUBLIC SCHOOLS AT LARGE","School District",1,991282
"BINGER-ONEY PUBLIC SCHOOLS AT LARGE","School District",1,99677
"BISHOP PUBLIC SCHOOL AT LARGE","School District",1,99777
"BIXBY PUBLIC SCHOOLS AT LARGE","School District",1,991646
"BLACKWELL PUBLIC SCHOOLS AT LARGE","School District",1,991047
"BLAIR PUBLIC SCHOOLS AT LARGE","School District",1,991007
"BLANCHARD PUBLIC SCHOOLS AT LARGE","School District",1,991168
"BLUEJACKET PUBLIC SCHOOLS AT LARGE","School District",1,99801
"BOISE CITY PUBLIC SCHOOLS AT LARGE","School District",1,99744
"BOKOSHE PUBLIC SCHOOLS AT LARGE","School District",1,991106
"BOONE-APACHE PUBLIC SCHOOLS AT LARGE","School District",1,99671
"BOSWELL PUBLIC SCHOOLS AT LARGE","School District",1,99736
"BOWLEGS PUBLIC SCHOOLS AT LARGE","School District",1,991562
"BOWRING PUBLIC SCHOOL AT LARGE","School District",1,991381
"BRAGGS PUBLIC SCHOOLS AT LARGE","School District",1,991270
"BRAY-DOYLE PUBLIC SCHOOLS AT LARGE","School District",1,991602
"BRIDGE CREEK PUBLIC SCHOOLS AT LARGE","School District",1,99935
"BRIGGS PUBLIC SCHOOL AT LARGE","School District",1,99724
"BRISTOW PUBLIC SCHOOLS AT LARGE","School District",1,99823
"BROKEN ARROW PUBLIC SCHOOLS AT LARGE","School District",1,991645
"BROKEN BOW PUBLIC SCHOOLS AT LARGE","School District",1,991196
"BRUSHY PUBLIC SCHOOL AT LARGE","School District",1,991577
"BUFFALO PUBLIC SCHOOLS AT LARGE","School District",1,99964
"BUFFALO VALLEY PUBLIC SCHOOLS AT LARGE","School District",1,991078
"BURLINGTON PUBLIC SCHOOLS AT LARGE","School District",1,99590
"BURNS FLAT-DILL CITY SCHOOLS AT LARGE","School District",1,991691
"BUTNER PUBLIC SCHOOLS AT LARGE","School District",1,991560
"BYARS PUBLIC SCHOOL AT LARGE","School District",1,991169
"BYNG PUBLIC SCHOOLS AT LARGE","School District",1,991474
"CACHE PUBLIC SCHOOLS AT LARGE","School District",1,99778
"CADDO PUBLIC SCHOOLS AT LARGE","School District",1,99652
"CALERA PUBLIC SCHOOLS AT LARGE","School District",1,99651
"CALUMET PUBLIC SCHOOLS AT LARGE","School District",1,99695
"CALVIN PUBLIC SCHOOLS AT LARGE","School District",1,99989
"CAMERON PUBLIC SCHOOLS AT LARGE","School District",1,991103
