state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,name,address
IL,Macon,Macon County,city/county,803,LONG CREEK 3,EAST PARK BAPTIST CHURCH,"1919 BALTIMORE AVE, DECATUR, IL"
IL,Macon,Macon County,city/county,804,LONG CREEK 4,SCOVILL ZOO-SHILLING ED CENTER,"71 S COUNTRY CLUB RD, DECATUR, IL"
IL,Macon,Macon County,city/county,805,LONG CREEK 5,SCOVILL ZOO-SHILLING ED CENTER,"71 S COUNTRY CLUB RD, DECATUR, IL"
IL,Macon,Macon County,city/county,806,LONG CREEK 6,EAST PARK BAPTIST CHURCH,"1919 BALTIMORE AVE, DECATUR, IL"
IL,Macon,Macon County,city/county,807,LONG CREEK 7,DECATUR AIRPORT - LOBBY,"AIRPORT RD, DECATUR, IL"
IL,Macon,Macon County,city/county,808,LONG CREEK 8,CONCORDIA LUTHERAN CHURCH,"3303 E MARYLAND, DECATUR, IL"
IL,Macon,Macon County,city/county,901,MAROA,MAROA CITY HALL,"120 S LOCUST, MAROA, IL"
IL,Macon,Macon County,city/county,1101,MT. ZION 1,MT ZION CONVENTION CENTER,"1400 MT ZION PARKWAY, MT ZION, IL"
IL,Macon,Macon County,city/county,1102,MT. ZION 2,MT ZION CONVENTION CENTER,"1400 MT ZION PARKWAY, MT ZION, IL"
IL,Macon,Macon County,city/county,1103,MT. ZION 3,MT ZION CONVENTION CENTER,"1400 MT ZION PARKWAY, MT ZION, IL"
IL,Macon,Macon County,city/county,1201,NIANTIC,NIANTIC FIRE STATION,"108 N ILLINOIS, NIANTIC, IL"
IL,Macon,Macon County,city/county,1301,OAKLEY,RICHLAND COMM COLLEGE,"ONE COLLEGE PARK, SHILLING CENTER-NW CORNER, DECATUR, IL"
IL,Macon,Macon County,city/county,1401,PLEASANT VIEW,BLUE MOUND CIVIC CENTER,"551 N LEWIS, BLUE MOUND, IL"
IL,Macon,Macon County,city/county,1501,SOUTH MACON,MACON COMMUNITY CENTER,"1039 WOODCOCK RD, MACON, IL"
IL,Macon,Macon County,city/county,1601,SOUTH WHEATLAND 1,SOUTH WHEATLAND TOWNSHIP HALL,"1624 W ELWIN RD, ELWIN, IL"
IL,Macon,Macon County,city/county,1602,SOUTH WHEATLAND 2,MARANATHA ASSEMBLY OF GOD GYM,"555 W IMBODEN, DECATUR, IL"
IL,Macon,Macon County,city/county,1603,SOUTH WHEATLAND 3,MARANATHA ASSEMBLY OF GOD GYM,"555 W IMBODEN, DECATUR, IL"
IL,Macon,Macon County,city/county,1701,WHITMORE 1,WHITMORE/OREANA COMM CENTER,"407 S VIEW, OREANA, IL"
IL,Macon,Macon County,city/county,1702,WHITMORE 2,RICHLAND COMM COLLEGE,"ONE COLLEGE PARK, SHILLING CENTER-NW CORNER, DECATUR, IL"
IL,Macoupin,Macoupin County,city/county,101,STAUNTON 1,"STAUNTON 1,2,3","Crystal Ballroom, 20631 Staunton Rd, STAUNTON, IL"
IL,Macoupin,Macoupin County,city/county,102,STAUNTON 2,"STAUNTON 1,2,3","Crystal Ballroom, 20631 Staunton Rd, STAUNTON, IL"
IL,Macoupin,Macoupin County,city/county,103,STAUNTON 3,"STAUNTON 1,2,3","Crystal Ballroom, 20631 Staunton Rd, STAUNTON, IL"
IL,Macoupin,Macoupin County,city/county,104,STAUNTON 4,"STAUNTON 4,5","Crystal Ballroom, 20631 Staunton Rd, STAUNTON, IL"
IL,Macoupin,Macoupin County,city/county,105,STAUNTON 5,"STAUNTON 4,5","Crystal Ballroom, 20631 Staunton Rd, STAUNTON, IL"
IL,Macoupin,Macoupin County,city/county,201,MT. OLIVE 1,"MT. OLIVE 1,2,5,6","Immanuel Education Building, 111 E Main, MT OLIVE, IL"
IL,Macoupin,Macoupin County,city/county,202,MT. OLIVE 2,"MT. OLIVE 1,2,5,6","Immanuel Education Building, 111 E Main, MT OLIVE, IL"
IL,Macoupin,Macoupin County,city/county,203,MT. OLIVE 3,MT. OLIVE 3,"Sawyerville Village Hall, Stephen and Alice St, SAWYERVILLE, IL"
IL,Macoupin,Macoupin County,city/county,204,MT. OLIVE 4,MT. OLIVE 4,"White City Village Hall, 884 S Main St, MT. OLIVE, IL"
IL,Macoupin,Macoupin County,city/county,205,MT. OLIVE 5,"MT. OLIVE 1,2,5,6","Immanuel Education Building, 111 E Main, MT OLIVE, IL"
IL,Macoupin,Macoupin County,city/county,206,MT. OLIVE 6,"MT. OLIVE 1,2,5,6","Immanuel Education Building, 111 E Main, MT OLIVE, IL"
IL,Macoupin,Macoupin County,city/county,301,CAHOKIA 1,"CAHOKIA 1,2,5","Benld Civic Center, 201 E Central, BENLD, IL"
IL,Macoupin,Macoupin County,city/county,302,CAHOKIA 2,"CAHOKIA 1,2,5","Benld Civic Center, 201 E Central, BENLD, IL"
IL,Macoupin,Macoupin County,city/county,303,CAHOKIA 3,CAHOKIA 3,"East Gillespie Village Hall, 605 Springfield Rd, GILLESPIE, IL"
IL,Macoupin,Macoupin County,city/county,304,CAHOKIA 4,CAHOKIA 4,"Eagarville Village Hall, 180 S Mt Olive St, EAGARVILLE, IL"
IL,Macoupin,Macoupin County,city/county,305,CAHOKIA 5,"CAHOKIA 1,2,5","Benld Civic Center, 201 E Central, BENLD, IL"
IL,Macoupin,Macoupin County,city/county,401,HONEY POINT,HONEY POINT,"Honey Point Town Hall, 21082 Woodland Rd, CARLINVILLE, IL"
IL,Macoupin,Macoupin County,city/county,501,SHAWS POINT,SHAWS POINT,"Atwater Town Hall, 22839 Main St, ATWATER, IL"
IL,Macoupin,Macoupin County,city/county,601,NILWOOD 1,NILWOOD 1,"Nilwood Town Hall, 33 Morean Road, NILWOOD, IL"
IL,Macoupin,Macoupin County,city/county,602,NILWOOD 2,NILWOOD 2,"Standard City Village Hall, 650 Broadway, STANDARD CITY, IL"
IL,Macoupin,Macoupin County,city/county,701,GIRARD 1,"GIRARD 1,2","East Wing of City Hall, South Side Square, GIRARD, IL"
IL,Macoupin,Macoupin County,city/county,702,GIRARD 2,"GIRARD 1,2","East Wing of City Hall, South Side Square, GIRARD, IL"
IL,Macoupin,Macoupin County,city/county,801,VIRDEN 1,"VIRDEN 1,2,3,4","Virden Township Hall, 232 N Masterson, VIRDEN, IL"
IL,Macoupin,Macoupin County,city/county,802,VIRDEN 2,"VIRDEN 1,2,3,4","Virden Township Hall, 232 N Masterson, VIRDEN, IL"
IL,Macoupin,Macoupin County,city/county,803,VIRDEN 3,"VIRDEN 1,2,3,4","Virden Township Hall, 232 N Masterson, VIRDEN, IL"
IL,Macoupin,Macoupin County,city/county,804,VIRDEN 4,"VIRDEN 1,2,3,4","Virden Township Hall, 232 N Masterson, VIRDEN, IL"
IL,Macoupin,Macoupin County,city/county,901,DORCHESTER 1,"DORCHESTER 1,2","Wilsonville Community Center, 317 Wilson St, WILSONVILLE, IL"
IL,Macoupin,Macoupin County,city/county,902,DORCHESTER 2,"DORCHESTER 1,2","Wilsonville Community Center, 317 Wilson St, WILSONVILLE, IL"
IL,Macoupin,Macoupin County,city/county,1001,GILLESPIE 1,"GILLESPIE 1,2,5,6","Gillespie Civic Center, 115 N Macoupin, GILLESPIE, IL"
IL,Macoupin,Macoupin County,city/county,1002,GILLESPIE 2,"GILLESPIE 1,2,5,6","Gillespie Civic Center, 115 N Macoupin, GILLESPIE, IL"
IL,Macoupin,Macoupin County,city/county,1003,GILLESPIE 3,GILLESPIE 3,"Mt Clare School, 410 Berry St, GILLESPIE, IL"
IL,Macoupin,Macoupin County,city/county,1004,GILLESPIE 4,GILLESPIE 4,"Fireman's Building, 102 Water St, DORCHESTER, IL"
IL,Macoupin,Macoupin County,city/county,1005,GILLESPIE 5,"GILLESPIE 1,2,5,6","Gillespie Civic Center, 115 N Macoupin, GILLESPIE, IL"
IL,Macoupin,Macoupin County,city/county,1006,GILLESPIE 6,"GILLESPIE 1,2,5,6","Gillespie Civic Center, 115 N Macoupin, GILLESPIE, IL"
IL,Macoupin,Macoupin County,city/county,1101,BRUSHY MOUND,BRUSHY MOUND,"Brushy Mound Town Hall, 16270 Brushy Mound Road, CARLINVILLE, IL"
IL,Macoupin,Macoupin County,city/county,1201,CARLINVILLE 1,CARLINVILLE 1,"St Paul's Church, 202 E Main, CARLINVILLE, IL"
IL,Macoupin,Macoupin County,city/county,1202,CARLINVILLE 2,CARLINVILLE 2,"Federated Church, 122 E Second South, CARLINVILLE, IL"
IL,Macoupin,Macoupin County,city/county,1203,CARLINVILLE 3,CARLINVILLE 3,"Emmanuel Activity Center, 125 W. First South, CARLINVILLE, IL"
IL,Macoupin,Macoupin County,city/county,1204,CARLINVILLE 4,CARLINVILLE 4,"Library Meeting Room, 510 North Broad, CARLINVILLE, IL"
IL,Macoupin,Macoupin County,city/county,1205,CARLINVILLE 5,CARLINVILLE 5,"Bothwell Auditorium, 700 College, CARLINVILLE, IL"
IL,Macoupin,Macoupin County,city/county,1206,CARLINVILLE 6,CARLINVILLE 6,"Macoupin County Housing, 504 W Nicholas, CARLINVILLE, IL"
IL,Macoupin,Macoupin County,city/county,1301,SOUTH OTTER,SOUTH OTTER,"South Otter Township Hall, 15252 Township Road, GIRARD, IL"
IL,Macoupin,Macoupin County,city/county,1401,NORTH OTTER,NORTH OTTER,"Hanauer Hall - Sunset Lake, 130 E Lake Dr, GIRARD, IL"
IL,Macoupin,Macoupin County,city/county,1501,BUNKER HILL 1,"BUNKER HILL 1,2,3","Bunker Hill Municipal Building, 801 S. Franklin, BUNKER HILL, IL"
IL,Macoupin,Macoupin County,city/county,1502,BUNKER HILL 2,"BUNKER HILL 1,2,3","Bunker Hill Municipal Building, 801 S. Franklin, BUNKER HILL, IL"
IL,Macoupin,Macoupin County,city/county,1503,BUNKER HILL 3,"BUNKER HILL 1,2,3","Bunker Hill Municipal Building, 801 S. Franklin, BUNKER HILL, IL"
IL,Macoupin,Macoupin County,city/county,1601,HILYARD,HILYARD,"HILYARD TOWNSHIP HALL, CORNER OF RTE 16 & RTE 159, ROYAL LAKES, IL"
IL,Macoupin,Macoupin County,city/county,1701,POLK,POLK,"Beaver Dam Office, 14548 Beaver Dam Lake, CARLINVILLE, IL"
IL,Macoupin,Macoupin County,city/county,1801,BIRD,BIRD,"Charity Baptist Church, 21964 Charity Church Rd, CARLINVILLE, IL"
IL,Macoupin,Macoupin County,city/county,1901,SOUTH PALMYRA,SOUTH PALMYRA,"Palmyra Municipal Building, 114 E State, PALMYRA, IL"
IL,Macoupin,Macoupin County,city/county,2001,NORTH PALMYRA,NORTH PALMYRA,"Modesto Community Bldg, 102 E Grand St, MODESTO, IL"
IL,Macoupin,Macoupin County,city/county,2101,BRIGHTON 1,"BRIGHTON 1,2","Christian Life Center, 918 N Main, BRIGHTON, IL"
IL,Macoupin,Macoupin County,city/county,2102,BRIGHTON 2,"BRIGHTON 1,2","Christian Life Center, 918 N Main, BRIGHTON, IL"
IL,Macoupin,Macoupin County,city/county,2103,BRIGHTON 3,BRIGHTON 3,"Brighton Municipal Building, 206 S. Main, BRIGHTON, IL"
IL,Macoupin,Macoupin County,city/county,2201,SHIPMAN 1,SHIPMAN 1,"Shipman Town Hall, 101 E 1st St, SHIPMAN, IL"
IL,Macoupin,Macoupin County,city/county,2202,SHIPMAN 2,SHIPMAN 2,"United Methodist Church, 1021 Route 16, PIASA, IL"
IL,Macoupin,Macoupin County,city/county,2203,SHIPMAN 3,SHIPMAN 3,"Medora Town Hall, 202 W Locust, MEDORA, IL"
IL,Macoupin,Macoupin County,city/county,2301,CHESTERFIELD,CHESTERFIELD,"Medora Fire Station, MEDORA, IL"
IL,Macoupin,Macoupin County,city/county,2401,WESTERN MOUND,WESTERN MOUND,"Hagaman Town Hall, 3640 Hagaman Rd., HAGAMAN, IL"
IL,Macoupin,Macoupin County,city/county,2501,BARR,BARR,"Barr Township Building, 330 W Main, HETTICK, IL"
IL,Macoupin,Macoupin County,city/county,2601,SCOTTVILLE,SCOTTVILLE,"Scottville Town Hall, Walnut and Chestnut St, SCOTTVILLE, IL"
IL,Madison,Madison County,city/county,101,HELVETIA 01,HOPE LUTHERAN CHURCH,"2745 BROADWAY, HIGHLAND, IL"
IL,Madison,Madison County,city/county,102,HELVETIA 02,1ST BAPTIST CHURCH,"2709 POPLAR ST, PO BOX 421, HIGHLAND, IL"
IL,Madison,Madison County,city/county,103,HELVETIA 03,HELVETIA TOWNSHIP OFFICE,"817 MAIN STREET, HIGHLAND, IL"
IL,Madison,Madison County,city/county,104,HELVETIA 04,AMERICAN LEGION POST #439,"1130 NEW TRENTON RD, HIGHLAND, IL"
IL,Madison,Madison County,city/county,105,HELVETIA 05,1ST BAPTIST CHURCH,"2709 POPLAR ST,, PO BOX 421, HIGHLAND, IL"
IL,Madison,Madison County,city/county,106,HELVETIA 06,HOPE LUTHERAN CHURCH,"2745 BROADWAY, HIGHLAND, IL"
IL,Madison,Madison County,city/county,201,SALINE 01,FIRE STATIION #2,"184 WOOD CREST DR, PO BOX 218, HIGHLAND, IL"
IL,Madison,Madison County,city/county,202,SALINE 02,GRANTFORK VILLAGE HALL,"203 ROCK ST., PO BOX 534, HIGHLAND, IL"
IL,Madison,Madison County,city/county,203,SALINE 03,HIGHLAND-PIERRON FIRE DIST.,"187 WOOD CREST DR, HIGHLAND, IL"
IL,Madison,Madison County,city/county,204,SALINE 04,SALINE TOWNSHIP OFFICE,"165 WOODCREST DR., HIGHLAND, IL"
IL,Madison,Madison County,city/county,205,SALINE 05,FIRE STATION #2,"184 WOODCREST DR, HIGHLAND, IL"
IL,Madison,Madison County,city/county,301,LEEF 01,LEEF TOWNSHIP COMMUNITY BLDG,"12905 NIGGLI RD, HIGHLAND, IL"
IL,Madison,Madison County,city/county,401,NEW DOUGLAS 01,NEW DOUGLAS FIRE HOUSE,"9164 MT OLIVE ROAD, NEW DOUGLAS, IL"
IL,Madison,Madison County,city/county,501,ST. JACOB 01,ST. JACOB ACTIVITY CENTER,"108 N DOUGLAS, ST JACOB, IL"
IL,Madison,Madison County,city/county,502,ST. JACOB 02,ST. JACOB ACTIVITY CENTER,"108 N DOUGLAS, ST JACOB, IL"
IL,Madison,Madison County,city/county,601,MARINE 01,MARINE FIRE HOUSE,"215 S CENTER, MARINE, IL"
IL,Madison,Madison County,city/county,602,MARINE 02,MARINE FIRE HOUSE,"215 S. CENTER, MARINE, IL"
IL,Madison,Madison County,city/county,701,ALHAMBRA 01,ALHAMBRA TOWNSHIP PARK DANCE HALL,"610 W MAIN, ALHAMBRA, IL"
IL,Madison,Madison County,city/county,702,ALHAMBRA 02,ALHAMBRA TOWNSHIP PARK DANCE HALL,"610 W MAIN, ALHAMBRA, IL"
IL,Madison,Madison County,city/county,801,OLIVE 01,FIRE HOUSE,"422 NICHOLLS ST., PO BOX 359, LIVINGSTON, IL"
IL,Madison,Madison County,city/county,802,OLIVE 02,WILLIAMSON VILLAGE HALL,"1201 WILLIAMSON, WILLIAMSON, IL"
IL,Madison,Madison County,city/county,901,JARVIS 01,CITY OF TROY MUNICIPAL BLDG,"116 E. MARKET, TROY, IL"
IL,Madison,Madison County,city/county,902,JARVIS 02,TROY AMERICAN LEGION POST 708,"104 N MAIN ST, TROY, IL"
IL,Madison,Madison County,city/county,903,JARVIS 03,TRI-TOWNSHIP LIBRARY,"209 S MAIN ST, TROY, IL"
IL,Madison,Madison County,city/county,904,JARVIS 04,BETHEL BAPTIST CHURCH,"7775 COLLINSVILLE RD, TROY, IL"
IL,Madison,Madison County,city/county,905,JARVIS 05,BETHEL BAPTIST CHURCH,"7775 COLLINSVILLE RD, TROY, IL"
IL,Madison,Madison County,city/county,906,JARVIS 06,TRI-TOWNSHIP LIBRARY,"209 S MAIN ST, TROY, IL"
IL,Madison,Madison County,city/county,907,JARVIS 07,TROY AMERICAN LEGION POST 708,"104 N. MAIN ST, TROY, IL"
IL,Madison,Madison County,city/county,908,JARVIS 08,TRI-TOWNSHIP LIBRARY,"209 S MAIN ST, TROY, IL"
IL,Madison,Madison County,city/county,909,JARVIS 09,BETHEL BAPTIST CHURCH,"7775 COLLINSVILLE RD, TROY, IL"
IL,Madison,Madison County,city/county,910,JARVIS 10,CITY OF TROY MUNICIPAL BLDG,"116 E MARKET, TROY, IL"
IL,Madison,Madison County,city/county,1001,PIN OAK 01,METRO COMMUNITY CHURCH,"3551 RIDGEVIEW RD, EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1002,PIN OAK 02,PIN OAK TOWNSHIP SR CITIZEN CTR,"3700 TOSOVSKY LN., EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1003,PIN OAK 03,PIN OAK TOWNSHIP SR CITIZEN CTR,"3700 TOSOVSKY LN, EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1101,HAMEL 01,HAMEL COMMUNITY BUILDING,"10 PARK AVE, PO BOX 346, HAMEL, IL"
IL,Madison,Madison County,city/county,1102,HAMEL 02,HAMEL COMMUNITY BUILDING,"10 PARK AVE, PO BOX 346, HAMEL, IL"
IL,Madison,Madison County,city/county,1201,OMPHGHENT 01,FIRE HOUSE,"127 W. WALL ST., WORDEN, IL"
IL,Madison,Madison County,city/county,1202,OMPHGHENT 02,PRAIRIETOWN FIREMAN'S HALL,"8451 WASHINGTON ST, WORDEN, IL"
IL,Madison,Madison County,city/county,1301,COLLINSVILLE 01,COLL. TWP. SR. CITIZEN CTR.,"420 E. MAIN, COLLINSVILLE, IL"
IL,Madison,Madison County,city/county,1302,COLLINSVILLE 02,COLL. TWP. SR. CITIZEN CTR.,"420 E. MAIN, COLLINSVILLE, IL"
IL,Madison,Madison County,city/county,1303,COLLINSVILLE 03,ST. PETER & PAUL,"300 N. MORRISON, COLLINSVILLE, IL"
IL,Madison,Madison County,city/county,1304,COLLINSVILLE 04,ST. JOHN EVANGELICAL U.C.C.,"307 W. CLAY ST, COLLINSVILLE, IL"
IL,Madison,Madison County,city/county,1305,COLLINSVILLE 05,FIRST BAPTIST CHURCH,"723 ST. LOUIS RD, COLLINSVILLE, IL"
IL,Madison,Madison County,city/county,1306,COLLINSVILLE 06,COLLINSVILLE MEMORIAL PUBLIC LIB,"408 W MAIN, COLLINSVILLE, IL"
IL,Madison,Madison County,city/county,1307,COLLINSVILLE 07,GOOD SHEPHERD LUTHERAN CHURCH,"1300 BELT LINE RD, COLL, COLLINSVILLE, IL"
IL,Madison,Madison County,city/county,1308,COLLINSVILLE 08,FIRST UNITED PRESBYTERIAN CHURCH,"201 E. CHURCH, COLLINSVILLE, IL"
IL,Madison,Madison County,city/county,1309,COLLINSVILLE 09,MARYVILLE COMMUNITY CENTER,"5OO E. DIVISION, MARYVILLE, IL"
IL,Madison,Madison County,city/county,1310,COLLINSVILLE 10,BLUFFVIEW BAPTIST CHURCH,"2052 N BLUFF RD, COLLINSVILLE, IL"
IL,Madison,Madison County,city/county,1311,COLLINSVILLE 11,PLEASANT RIDGE BAPTIST CHURCH,"195 W COUNTRY LN, COLLINSVILLE, IL"
IL,Madison,Madison County,city/county,1312,COLLINSVILLE 12,FIRST BAPTIST CHURCH,"723 ST. LOUIS RD., COLLINSVILLE, IL"
IL,Madison,Madison County,city/county,1313,COLLINSVILLE 13,"LOCAL 309, IBEW HALL","2000 MALL ST.,RT 157, COLLINSVILLE, IL"
IL,Madison,Madison County,city/county,1314,COLLINSVILLE 14,MEADOW HEIGHTS BAPTIST CHURCH,"1498 VANDALIA ST, COLLINSVILLE, IL"
IL,Madison,Madison County,city/county,1315,COLLINSVILLE 15,PLEASANT RIDGE BAPTIST CHURCH,"195 W COUNTRY LN,, COLLINSVILLE, IL"
IL,Madison,Madison County,city/county,1316,COLLINSVILLE 16,MEADOW HEIGHTS BAPTIST CHURCH,"1498 VANDALIA, COLLINSVILLE, IL"
IL,Madison,Madison County,city/county,1317,COLLINSVILLE 17,NEW RIVERS ASSEMBLY OF GOD,"2620 N. CENTER, MARYVILLE, IL"
IL,Madison,Madison County,city/county,1318,COLLINSVILLE 18,MARYVILLE COMMUNITY CENTER,"500 E. DIVISION, MARYVILLE, IL"
IL,Madison,Madison County,city/county,1319,COLLINSVILLE 19,ST. JOHN'S LUTHERAN CHURCH,"7201 W. MAIN ST., MARYVILLE, IL"
IL,Madison,Madison County,city/county,1320,COLLINSVILLE 20,MEADOW HEIGHTS BAPTIST CHURCH,"1498 VANDALIA, COLLINSVILLE, IL"
IL,Madison,Madison County,city/county,1321,COLLINSVILLE 21,COLLINSVILLE AREA REC DISTRICT,"10 GATEWAY DR., COLLINSVILLE, IL"
IL,Madison,Madison County,city/county,1322,COLLINSVILLE 22,"ST. JOHN EVANGELICAL U.C.C,","307 W. CLAY, COLLINSVILLE, IL"
IL,Madison,Madison County,city/county,1323,COLLINSVILLE 23,BLUFFVIEW BAPTIST CHURCH,"2052 N BLUFF RD, COLLINSVILLE, IL"
IL,Madison,Madison County,city/county,1324,COLLINSVILLE 24,COPPER CREEK CHRISTIAN CHURCH,"2184 VADALBENE DR, MARYVILLE, IL"
IL,Madison,Madison County,city/county,1325,COLLINSVILLE 25,MEADOW HEIGHTS BAPTIST CHURCH,"1498 VANDALIA, COLLINSVILLE, IL"
IL,Madison,Madison County,city/county,1326,COLLINSVILLE 26,COPPER CREEK CHRISTIAN CHURCH,"2184 VADALABENE DR, MARYVILLE, IL"
IL,Madison,Madison County,city/county,1327,COLLINSVILLE 27,COPPER CREEK CHRISTIAN CHURCH,"2184 VADALABENE DR, MARYVILLE, IL"
IL,Madison,Madison County,city/county,1328,COLLINSVILLE 28,ST. JOHN'S LUTHERAN CHURCH,"7201 W MAIN, MARYVILLE, IL"
IL,Madison,Madison County,city/county,1329,COLLINSVILLE 29,ST. PETER & PAUL,"300 N MORRISON AVE, COLLINSVILLE, IL"
IL,Madison,Madison County,city/county,1330,COLLINSVILLE 30,COLLINSVILLE AREA REC DISTRICT,"10 GATEWAY DR, COLLINSVILLE, IL"
IL,Madison,Madison County,city/county,1401,EDWARDSVILLE 01,MAIN STREET COMMUNITY CENTER,"1003 N. MAIN ST., EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1402,EDWARDSVILLE 02,MAIN STREET COMMUNITY CENTER,"1003 N MAIN ST, EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1403,EDWARDSVILLE 03,MADISON COUNTY FARM BUREAU,"900 HILLSBORO, EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1404,EDWARDSVILLE 04,"N O NELSON CAMPUS, L&C COLLEGE","600 TROY RD, EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1405,EDWARDSVILLE 05,"N O NELSON CAMPUS, L&C COLLEGE","600 TROY RD, EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1406,EDWARDSVILLE 06,EDWARDSVILLE FIRE STATION #2,"340 MONTCLAIRE AVE, EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1407,EDWARDSVILLE 07,GLEN CARBON CENTENNIAL LIBRARY,"198 S MAIN ST, GLEN CARBON, IL"
IL,Madison,Madison County,city/county,1408,EDWARDSVILLE 08,LECLAIRE CHRISTIAN CHURCH,"1914 ESIC DR, EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1409,EDWARDSVILLE 09,EDWARDSVILLE PUBLIC LIBRARY,"112 S. KANSAS ST., EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1410,EDWARDSVILLE 10,MADISON COUNTY FARM BUREAU,"900 HILLSBORO, EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1411,EDWARDSVILLE 11,ST CECILIA CHURCH HALL,"155 N MAIN ST, GLEN CARBON, IL"
IL,Madison,Madison County,city/county,1412,EDWARDSVILLE 12,ST. PAUL'S UNITED CHURCH OF CHRIST,"3277 BLUFF RD, EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1413,EDWARDSVILLE 13,FIRST CHRISTIAN CHURCH,"310 S MAIN ST, EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1414,EDWARDSVILLE 14,"N O NELSON CAMPUS, L&C COLLEGE","600 TROY RD, EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1415,EDWARDSVILLE 15,FIRST CHRISTIAN CHURCH,"310 S MAIN ST, EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1416,EDWARDSVILLE 16,ST. MARY'S SCHOOL,"1802 MADISON AVE., EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1417,EDWARDSVILLE 17,GATEWAY FAMILY CHURCH,"97 OAKLAWN, GLEN CARBON, IL"
IL,Madison,Madison County,city/county,1418,EDWARDSVILLE 18,GLEN CARBON FIRE HALL,"199 S. MAIN, GLEN CARBON, IL"
IL,Madison,Madison County,city/county,1419,EDWARDSVILLE 19,METRO COMMUNITY CHURCH,"3551 RIDGEVIEW RD, EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1420,EDWARDSVILLE 20,MERIDIAN VILLAGE,"101 EVERGREEN LN, GLEN CARBON, IL"
IL,Madison,Madison County,city/county,1421,EDWARDSVILLE 21,"SIU,UNIVERSITY CENTER","60 HAIRPIN DRIVE, EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1422,EDWARDSVILLE 22,ST. PAUL'S UNITED CHURCH OF CHRIST,"3277 BLUFF RD., EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1423,EDWARDSVILLE 23,ST CECILIA CHURCH HALL,"155 N MAIN ST, GLEN CARBON, IL"
IL,Madison,Madison County,city/county,1424,EDWARDSVILLE 24,LECLAIRE CHRISTIAN CHURCH,"1914 ESIC DR, EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1425,EDWARDSVILLE 25,GLENVIEW CHURCH OF THE NAZARENE,"400 GLEN CARBON RD, GLEN CARBON, IL"
IL,Madison,Madison County,city/county,1426,EDWARDSVILLE 26,MERIDIAN VILLAGE,"101 EVERGREEN LN, GLEN CARBON, IL"
IL,Madison,Madison County,city/county,1427,EDWARDSVILLE 27,MERIDIAN VILLAGE,"27 AUERBACH LN, GLEN CARBON, IL"
IL,Madison,Madison County,city/county,1428,EDWARDSVILLE 28,LECLAIRE CHRISTIAN CHURCH,"1914 ESIC DR, EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1429,EDWARDSVILLE 29,"N O NELSON CAMPUS, L&C COLLEGE","600 TROY RD, EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1501,FORT RUSSELL 01,FOX CREEK GOLF COUNTRY CLUB,"6555 FOX CREEK DR, EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1502,FORT RUSSELL 02,BETHALTO COMM SR CITIZEN CTR,"100 E. CENTRAL, BETHALTO, IL"
IL,Madison,Madison County,city/county,1503,FORT RUSSELL 03,MEADOWBROOK FIRE DEPARTMENT,"101 SUNSET ST., BETHALTO, IL"
IL,Madison,Madison County,city/county,1504,FORT RUSSELL 04,BETHALTO COMM SR CITIZEN CTR,"100 E. CENTRAL, BETHALTO, IL"
IL,Madison,Madison County,city/county,1505,FORT RUSSELL 05,HOLIDAY SHORES FIRE DIST.,"93 W. HOLIDAY DAM RD., EDWARDSVILLE, IL"
IL,Madison,Madison County,city/county,1506,FORT RUSSELL 06,FT. RUSSELL TOWNSHIP HALL,"5456 BUCHTA ROAD, BETHALTO, IL"
IL,Madison,Madison County,city/county,1601,MORO 01,COMMUNITY BUILDING,"DORSEY, IL"
IL,Madison,Madison County,city/county,1602,MORO 02,MORO TOWNSHIP BUILDING,"7458 N. STATE RT. 159, MORO, IL"
IL,Madison,Madison County,city/county,1603,MORO 03,HOLIDAY SHORES CLUBHOUSE,"1 HOLIDAY POINT PKWY, EDWARDSVILLE, IL"
