state,jurisdiction_type,county_name,jurisdiction,precinct_id,name,address
MA,county,BOSTON,BOSTON,18-12 ,BOSTON TRINITY ACADEMY,17 HALE STREET.  VOTE IN AUDITORIUM.  VOTER ENTRANCE THROUGH GATE TO THE RIGHT OF MAIN ENTRANCE ON HALE STREET.
MA,county,BOSTON,BOSTON,18-13 ,THE BLAKE ESTATES,1344 HYDE PARK AVENUE.  VOTE IN COMMUNITY ROOM.
MA,county,BOSTON,BOSTON,18-14 ,ELIHU GREENWOOD,"ELEMENTARY SCHOOL - 612 METROPOLITAN AVENUE, VOTE IN CAFETERIA.  HP ENTRANCE REAR PARKING LOT."
MA,county,BOSTON,BOSTON,18-15 ,ELIHU GREENWOOD,"ELEMENTARY SCHOOL - 612 METROPOLITAN AVENUE, VOTE IN CAFETERIA.  HP ENTRANCE REAR PARKING LOT."
MA,county,BOSTON,BOSTON,18-16 ,BOSTON BAPTIST COLLEGE,"950 METROPOLITAN AVENUE, VOTE IN HENDERSON HALL.  VOTER ENTRANCE TO THE RIGHT OF MAIN DOOR THROUGH PARKING LOT."
MA,county,BOSTON,BOSTON,18-17 ,FRANKLIN D. ROOSEVELT K-8,"SCHOOL - 95 NEEDHAM ROAD, VOTE IN CAFETERIA."
MA,county,BOSTON,BOSTON,18-18 ,THE BLAKE ESTATES,1344 HYDE PARK AVENUE.  VOTE IN COMMUNITY ROOM.
MA,county,BOSTON,BOSTON,18-19 ,BOSTON TRINITY ACADEMY,17 HALE STREET.  VOTE IN AUDITORIUM.  VOTER ENTRANCE THROUGH GATE TO THE RIGHT OF MAIN ENTRANCE ON HALE STREET.
MA,county,BOSTON,BOSTON,18-20 ,HEMENWAY CAMPUS OF THE, FRANKLIN D. ROOSEVELT K-8 SCHOOL - 30 MILLSTONE RD.  VOTE IN ROOM 102.  VOTER ENTRANCE LEFT SIDE OF BUILDING FROM HYDE PARK AVE.
MA,county,BOSTON,BOSTON,18-21 ,JAMES J CHITTICK ,"ELEMENTARY SCHOOL - 154 RUSKINDALE ROAD, VOTE IN AUDITORIUM.  VOTER ENTRANCE ROSEBERY ROAD."
MA,county,BOSTON,BOSTON,18-22 ,GEORGE H CONLEY,"ELEMENTARY SCHOOL - 450 POPLAR STREET, VOTE IN HALLWAY AND CAFETERIA.  HP ENTRANCE THROUGH SCHOOL YARD, RIGHT SIDE DOOR"
MA,county,BOSTON,BOSTON,18-23 ,GEORGETOWNE HOMES,COMMUNITY ROOM. 400A GEORGETOWNE DRIVE.  VOTE IN MAIN COMMUNITY ROOM (NEXT TO OFFICE).
MA,county,BOSTON,BOSTON,19-1  ,MARY E CURLEY SCHOOL,"493 CENTRE STREET, VOTE IN CAFETERIA.  VOTER ENTRANCE THROUGH DRIVEWAY ON PERSHING ROAD."
MA,county,BOSTON,BOSTON,19-2  ,JOSEPH P MANNING,"ELEMENTARY SCHOOL - 130 LOUDER'S LANE, VOTE IN CAFETERIA.  HP ENTRANCE RIGHT SIDE REAR DOOR."
MA,county,BOSTON,BOSTON,19-3  ,MARY E CURLEY SCHOOL,"493 CENTRE STREET, VOTE IN CAFETERIA.  VOTER ENTRANCE THROUGH DRIVEWAY ON PERSHING ROAD."
MA,county,BOSTON,BOSTON,19-4  ,NATE SMITH ELDERLY ,"HOUSING - 155 LAMARTINE STREET, VOTE IN MEETING ROOM."
MA,county,BOSTON,BOSTON,19-5  ,COLLINS APARTMENTS,- 29 POND STREET.  VOTE IN COMMUNITY ROOM.
MA,county,BOSTON,BOSTON,19-6  ,BOWDITCH SCHOOL BUILDING,"82 GREEN STREET, VOTE IN COMMUNITY ROOM."
MA,county,BOSTON,BOSTON,19-7  ,WOODBOURNE APARTMENTS,"6 SOUTHBOURNE ROAD, VOTE IN DINING ROOM."
MA,county,BOSTON,BOSTON,19-8  ,LOUIS AGASSIZ ELEMENTARY,"SCHOOL - 20 CHILD STREET, VOTE IN GYMNASIUM. VOTER ENTRANCE GYMNASIUM DOOR TO THE RIGHT OF MAIN ENTRNACE."
MA,county,BOSTON,BOSTON,19-9  ,LOUIS AGASSIZ ELEMENTARY,"SCHOOL - 20 CHILD STREET, VOTE IN GYMNASIUM. VOTER ENTRANCE GYMNASIUM DOOR TO THE RIGHT OF MAIN ENTRNACE."
MA,county,BOSTON,BOSTON,19-10 ,ROSLINDALE BRANCH LIBRARY,"4238 WASHINGTON STREET, VOTE IN MOVIE ROOM.  VOTER ENTRANCE POPLAR STREET. HP MAIN ENTRANCE."
MA,county,BOSTON,BOSTON,19-11 ,JOSEPH CALCI TRAINING,"CENTER - 25 COLGATE ROAD, VOTE IN WALLPAPER ROOM."
MA,county,BOSTON,BOSTON,19-12 ,WOODBOURNE APARTMENTS,"6 SOUTHBOURNE ROAD, VOTE IN DINING ROOM."
MA,county,BOSTON,BOSTON,19-13 ,ROSLINDALE BRANCH LIBRARY,"4238 WASHINGTON STREET, VOTE IN MOVIE ROOM.  VOTER ENTRANCE POPLAR STREET. HP MAIN ENTRANCE."
MA,county,BOSTON,BOSTON,20-1  ,SAINT NECTARIOS GREEK,"CHURCH, VOTER ENTRANCE BELGRADE AVENUE AND ROBERTS STREET,  VOTE IN BANQUET HALL."
MA,county,BOSTON,BOSTON,20-2  ,SAINT NECTARIOS GREEK,"CHURCH, VOTER ENTRANCE BELGRADE AVENUE AND ROBERTS STREET,  VOTE IN BANQUET HALL."
MA,county,BOSTON,BOSTON,20-3  ,LUDWIG VAN BEETHOVEN,"ELEMENTARY SCHOOL - 5125 WASHINGTON STREET, VOTE IN GYMNASIUM."
MA,county,BOSTON,BOSTON,20-4  ,SAINT NECTARIOS GREEK,"CHURCH, VOTER ENTRANCE BELGRADE AVENUE AND ROBERTS STREET,  VOTE IN BANQUET HALL."
MA,county,BOSTON,BOSTON,20-5  ,SPRING STREET APARTMENTS,- 23 SPRING STREET.  VOTE IN RECREATION ROOM.
MA,county,BOSTON,BOSTON,20-6  ,HOLY NAME PARISH HALL,"535 WEST ROXBURY PARKWAY, VOTE IN THE GYMNASIUM."
MA,county,BOSTON,BOSTON,20-7  ,HOLY NAME PARISH HALL,"535 WEST ROXBURY PARKWAY, VOTE IN THE GYMNASIUM."
MA,county,BOSTON,BOSTON,20-8  ,AREA E POLICE STATION,"1708 CENTRE STREET, VOTE IN COMMUNITY ROOM"
MA,county,BOSTON,BOSTON,20-9  ,WOLFGANG A MOZART,"ELEMENTARY SCHOOL - 236 BEECH STREET, VOTE IN CAFETERIA.  VOTER ENTRANCE EASTBOURNE STREET, HP ENTRANCE LEFT REAR."
MA,county,BOSTON,BOSTON,20-10 ,SAINT GEORGE ORTHODOX,"CHURCH - 55 EMMONSDALE ROAD, VOTE IN FUNCTION HALL."
MA,county,BOSTON,BOSTON,20-11 ,ROCHE COMMUNITY CENTER,"1716 CENTRE STREET, VOTE IN FUNCTION ROOM.  VOTER ENTRANCE REAR PARKING LOT."
MA,county,BOSTON,BOSTON,20-12 ,PATRICK LYNDON K-8 SCHOOL,"20 MOUNT VERNON STREET, VOTE IN GYMNASIUM.  HP ENTRANCE REAR SCHOOL YARD."
MA,county,BOSTON,BOSTON,20-13 ,PATRICK LYNDON K-8 SCHOOL,"20 MOUNT VERNON STREET, VOTE IN GYMNASIUM.  HP ENTRANCE REAR SCHOOL YARD."
MA,county,BOSTON,BOSTON,20-14 ,SAINT GEORGE ORTHODOX,"CHURCH - 55 EMMONSDALE ROAD, VOTE IN FUNCTION HALL."
MA,county,BOSTON,BOSTON,20-15 ,LUDWIG VAN BEETHOVEN,"ELEMENTARY SCHOOL - 5125 WASHINGTON STREET, VOTE IN GYMNASIUM."
MA,county,BOSTON,BOSTON,20-16 ,JOYCE KILMER K-8 SCHOOL,"35 BAKER STREET, VOTE IN CAFETERIA.  VOTER ENTRANCE FROM SCHOOL YARD."
MA,county,BOSTON,BOSTON,20-17 ,WEST ROXBURY BRANCH ,"LIBRARY - 1961 CENTRE STREET, VOTE IN MEETING ROOM."
MA,county,BOSTON,BOSTON,20-18 ,WEST ROXBURY BRANCH,"LIBRARY - 1961 CENTRE STREET, VOTE IN MEETING ROOM."
MA,county,BOSTON,BOSTON,20-19 ,HOLY NAME PARISH HALL,"535 WEST ROXBURY PARKWAY, VOTE IN THE GYMNASIUM."
MA,county,BOSTON,BOSTON,20-20 ,HOLY NAME PARISH HALL,"535 WEST ROXBURY PARKWAY, VOTE IN THE GYMNASIUM."
MA,county,BOSTON,BOSTON,21-1  ,BOSTON ARTS ACADEMY,"/FENWAY HIGH SCHOOL - 174 IPSWICH STREET, VOTE IN AUDITORIUM."
MA,county,BOSTON,BOSTON,21-2  ,BOSTON UNIVERSITY,"111 CUMMINGTON MALL, ROOM 144,  VOTE IN STUDENT LOUNGE."
MA,county,BOSTON,BOSTON,21-3  ,JACKSON MANN SCHOOL,"500 CAMBRIDGE STREET, VOTE IN AUDITORIUM."
MA,county,BOSTON,BOSTON,21-4  ,JACKSON MANN SCHOOL,"500 CAMBRIDGE STREET, VOTE IN AUDITORIUM."
MA,county,BOSTON,BOSTON,21-5  ,JACKSON MANN SCHOOL,"500 CAMBRIDGE STREET, VOTE IN AUDITORIUM."
MA,county,BOSTON,BOSTON,21-6  ,JACKSON MANN SCHOOL,"500 CAMBRIDGE STREET, VOTE IN AUDITORIUM."
MA,county,BOSTON,BOSTON,21-7  ,JACKSON MANN SCHOOL,"500 CAMBRIDGE STREET, VOTE IN AUDITORIUM."
MA,county,BOSTON,BOSTON,21-8  ,ANOTHER COURSE TO COLLEGE,"(FORMERLY KNOWN AS WILLIAM HOWARD TAFT SCHOOL) - 20 WARREN ST, VOTE IN CAFETERIA.  VOTER ENTRANCE THROUGH CAMBRIDGE STREET."
MA,county,BOSTON,BOSTON,21-9  ,ANOTHER COURSE TO COLLEGE,"(FORMERLY KNOWN AS WILLIAM HOWARD TAFT SCHOOL) - 20 WARREN ST, VOTE IN CAFETERIA.  VOTER ENTRANCE THROUGH CAMBRIDGE STREET."
MA,county,BOSTON,BOSTON,21-10 ,WASHINGTON STREET ,APARTMENTS - 91-95 WASHINGTON STREET. VOTE IN ROSALIND B. FREED COMMUNITY ROOM.
MA,county,BOSTON,BOSTON,21-11 ,WASHINGTON STREET ,APARTMENTS - 91-95 WASHINGTON STREET. VOTE IN ROSALIND B. FREED COMMUNITY ROOM.
MA,county,BOSTON,BOSTON,21-12 ,PATRICIA WHITE APARTMENTS,"20 WASHINGTON STREET,  VOTE IN COMMUNITY ROOM."
MA,county,BOSTON,BOSTON,21-13 ,JEWISH COMMUNITY HOUSING,"FOR THE ELDERLY - 30 WALLINGFORD ROAD, VOTE IN DINING ROOM."
MA,county,BOSTON,BOSTON,21-14 ,ALEXANDER HAMILTON SCHOOL,198 STRATHMORE ROAD. VOTE IN CAFETERIA AND MUSIC HALL. VOTER ENTRANCE THROUGH REAR SCHOOL YARD FROM CHESTNUT HILL AVENUE.
MA,county,BOSTON,BOSTON,21-15 ,ALEXANDER HAMILTON SCHOOL,198 STRATHMORE ROAD. VOTE IN CAFETERIA AND MUSIC HALL. VOTER ENTRANCE THROUGH REAR SCHOOL YARD FROM CHESTNUT HILL AVENUE.
MA,county,BOSTON,BOSTON,21-16 ,ALEXANDER HAMILTON SCHOOL,198 STRATHMORE ROAD. VOTE IN CAFETERIA AND MUSIC HALL. VOTER ENTRANCE THROUGH REAR SCHOOL YARD FROM CHESTNUT HILL AVENUE.
MA,county,BOSTON,BOSTON,22-1  ,HONAN-ALLSTON LIBRARY,"300 NORTH HARVARD STREET, VOTE IN REAR COMMUNITY ROOM.  VOTER ENTRANCE RIGHT SIDE DOOR ON ETONIA STREET."
MA,county,BOSTON,BOSTON,22-2  ,HONAN-ALLSTON LIBRARY,"300 NORTH HARVARD STREET, VOTE IN FRONT COMMUNITY ROOM.  VOTER ENTRANCE RIGHT SIDE DOOR ON ETONIA STREET."
MA,county,BOSTON,BOSTON,22-3  ,VERONICA B. SMITH MULTI ,SERVICE SENIOR CENTER - 20 CHESTNUT HILL AVENUE.  VOTE IN AUDITORIUM ON SECOND FLOOR.
MA,county,BOSTON,BOSTON,22-4  ,OAK SQUARE YMCA,"615 WASHINGTON STREET, VOTE IN GYMNASIUM."
MA,county,BOSTON,BOSTON,22-5  ,HONAN-ALLSTON LIBRARY,"300 NORTH HARVARD STREET, VOTE IN FRONT COMMUNITY ROOM.  VOTER ENTRANCE RIGHT SIDE DOOR ON ETONIA STREET."
MA,county,BOSTON,BOSTON,22-6  ,ANOTHER COURSE TO COLLEGE,"(FORMERLY KNOWN AS WILLIAM HOWARD TAFT SCHOOL) - 20 WARREN ST, VOTE IN CAFETERIA.  VOTER ENTRANCE THROUGH CAMBRIDGE STREET."
MA,county,BOSTON,BOSTON,22-7  ,OAK SQUARE YMCA,"615 WASHINGTON STREET, VOTE IN GYMNASIUM."
MA,county,BOSTON,BOSTON,22-8  ,THOMAS A EDISON SCHOOL,"60 GLENMONT ROAD, VOTE IN CAFETERIA.  HP ENTRANCE REAR PARKING LOT."
MA,county,BOSTON,BOSTON,22-9  ,THOMAS A EDISON SCHOOL,"60 GLENMONT ROAD, VOTE IN CAFETERIA.  HP ENTRANCE REAR PARKING LOT."
MA,county,BOSTON,BOSTON,22-10 ,MARY LYON SCHOOL,"(FORMERLY KNOWN AS - JAMES A GARFIELD SCHOOL) - 95 BEECHCROFT STREET, VOTE IN CAFETERIA."
MA,county,BOSTON,BOSTON,22-11 ,MARY LYON SCHOOL,"(FORMERLY KNOWN AS - JAMES A GARFIELD SCHOOL) - 95 BEECHCROFT STREET, VOTE IN CAFETERIA."
MA,county,BOSTON,BOSTON,22-12 ,VOCATIONAL ADVANCEMENT,"CENTER - 221 NORTH BEACON STREET, VOTE IN CONFERENCE ROOM."
MA,county,BOSTON,BOSTON,22-13 ,OAK SQUARE YMCA,"615 WASHINGTON STREET, VOTE IN GYMNASIUM."
MA,county,BOSTON,BOSTON,23-1  ,XXX,NOWHERE - CALL 617-635-3002 IMMEDIATELY
MA,town,Barnstable,BOURNE,0-01 ,VETS MEMORIAL COMM.BLDG.,"239 MAIN ST, BUZZARDS BAY, MA 02532"
MA,town,Barnstable,BOURNE,0-02 ,BOURNE FIRE STATION 3,51 MEETINGHOUSE LN SAGAMORE BEACH MA 02562
MA,town,Barnstable,BOURNE,0-03 ,VETS MEMORIAL COMM BLDG,"239 MAIN STREET, BUZZARDS BAY, MA 02532"
MA,town,Barnstable,BOURNE,0-04 ,BOURNE MIDDLE SCHOOL,"77 WATERHOUSE RD, BOURNE, MA 02532"
MA,town,Barnstable,BOURNE,0-05 ,ST JOHN'S PARISH CENTER,"841 SHORE RD, POCASSET, MA 02559"
MA,town,Barnstable,BOURNE,0-06 ,ST JOHNS PARISH CENTER,"841 SHORE RD, POCASSET, MA 02559"
MA,town,Barnstable,BOURNE,0-07 ,BOURNE MIDDLE SCHOOL,"77 WATERHOUSE RD, BOURNE, MA 02532"
MA,town,Middlesex,BOXBOROUGH,0-1  ,TOWN HALL,29 MIDDLE RD
MA,town,Essex,BOXFORD,0-1  ,BOXFORD TOWN HALL,7A SPOFFORD ROAD
MA,town,Essex,BOXFORD,0-2  ,BOXFORD TOWN HALL,7A SPOFFORD ROAD
MA,town,Essex,BOXFORD,0-3  ,BOXFORD TOWN HALL,7A SPOFFORD ROAD
MA,town,Worcester,BOYLSTON,0-1  ,MUNICIPAL OFFICE BUILDING,"221 MAIN ST,  BOYLSTON, MA. 01505"
MA,town,Norfolk,BRAINTREE,0-1A ,MARGE CRISPIN CENTER,74 POND STREET REAR
MA,town,Norfolk,BRAINTREE,0-1B ,MARY E. FLAHERTY SCHOOL,99 LAKESIDE DRIVE
MA,town,Norfolk,BRAINTREE,0-2A ,N. EUGENE HOLLIS SCHOOL,482 WASHINGTON STREET
MA,town,Norfolk,BRAINTREE,0-2B ,ST. THOMAS MORE PARISH,7 HAWTHORN ROAD
MA,town,Norfolk,BRAINTREE,0-3A ,DONALD E. ROSS SCHOOL,20 HAYWARD STREET
MA,town,Norfolk,BRAINTREE,0-3B ,RECREATION BUILDING,85 QUINCY AVENUE
MA,town,Norfolk,BRAINTREE,0-4A ,EAST MIDDLE SCHOOL,305 RIVER STREET
MA,town,Norfolk,BRAINTREE,0-4B ,ARCHIE T. MORRISON SCHOOL,260 LIBERTY STREET
MA,town,Norfolk,BRAINTREE,0-5A ,BRAINTREE TOWN HALL,1 JOHN FITZGERALD KENNEDY MEMORIAL DRIVE
MA,town,Norfolk,BRAINTREE,0-5B ,LIBERTY ELEMENTARY SCHOOL,49 PROCTOR ROAD
MA,town,Norfolk,BRAINTREE,0-6A ,SOUTH MIDDLE SCHOOL,232 PEACH STREET
MA,town,Norfolk,BRAINTREE,0-6B ,HIGHLANDS ELEMENTARY,144 WILDWOOD AVENUE
MA,town,Barnstable,BREWSTER,0-1  ,BREWSTER BAPTIST CHURCH,1848 MAIN ST
MA,town,Barnstable,BREWSTER,0-2  ,BREWSTER BAPTIST CHURCH,1848 MAIN ST
MA,town,Barnstable,BREWSTER,0-3  ,BREWSTER BAPTIST CHURCH,1848 MAIN ST
MA,town,Plymouth,BRIDGEWATER,0-1  ,FORMER B-R REG HIGHSCHOOL,166 MOUNT PROSPECT ST.
MA,town,Plymouth,BRIDGEWATER,0-2  ,FORMER B-R REG HIGHSCHOOL,166 MOUNT PROSPECT ST
MA,town,Plymouth,BRIDGEWATER,0-3  ,FORMER B-R REG HIGHSCHOOL,166 MOUNT PROSPECT ST
MA,town,Plymouth,BRIDGEWATER,0-4  ,FORMER B-R REG HIGHSCHOOL,166 MOUNT PROSPECT ST
MA,town,Plymouth,BRIDGEWATER,0-5  ,FORMER B-R REG HIGHSCHOOL,166 MOUNT PROSPECT ST
MA,town,Plymouth,BRIDGEWATER,0-6  ,FORMER B-R REG HIGHSCHOOL,166 MOUNT PROSPECT ST
MA,town,Plymouth,BRIDGEWATER,0-7  ,FORMER B-R REG HIGHSCHOOL,166 MOUNT PROSPECT ST
MA,town,Hampden,BRIMFIELD,0-1  ,TOWN HALL,MAIN ST - ROUTE 20
MA,county,BROCKTON,BROCKTON,1-A  ,HOUSING AUTHORITY,70 HAWLEY STREET
MA,county,BROCKTON,BROCKTON,1-B  ,WEST JUNIOR HIGH SCHOOL,271 WEST STREET
MA,county,BROCKTON,BROCKTON,1-C  ,HANCOCK SCHOOL,125 PEARL STREET
MA,county,BROCKTON,BROCKTON,1-D  ,HANCOCK SCHOOL,125 PEARL STREET
MA,county,BROCKTON,BROCKTON,2-A  ,DOUGLAS HOUSE,20 HAVERHILL ST
MA,county,BROCKTON,BROCKTON,2-B  ,MANNING TOWERS,45 GODDARD ROAD
MA,county,BROCKTON,BROCKTON,2-C  ,SENIOR CENTER,10 FATHER KENNEY WAY
MA,county,BROCKTON,BROCKTON,2-D  ,WAR MEMORIAL BUILDING,156 WEST ELM STREET
MA,county,BROCKTON,BROCKTON,3-A  ,SOUTH JUNIOR HIGH SCHOOL,105 KEITH AVE EXT
MA,county,BROCKTON,BROCKTON,3-B  ,HUNTINGTON SCHOOL,1121 WARREN AVENUE
MA,county,BROCKTON,BROCKTON,3-C  ,JOHN F. KENNEDY SCHOOL,900 ASH STREET
MA,county,BROCKTON,BROCKTON,3-D  ,WEST SIDE LIBRARY,540 FOREST AVE
MA,county,BROCKTON,BROCKTON,4-A  ,EMMANUEL HOUSE,25 EAST NILSSON ST
MA,county,BROCKTON,BROCKTON,4-B  ,GILMORE SCHOOL,150 CLINTON ST
MA,county,BROCKTON,BROCKTON,4-C  ,DAVIS SCHOOL,380 PLAIN ST
MA,county,BROCKTON,BROCKTON,4-D  ,"CAMPELLO HIGH RISE APTS.,","1380 MAIN STREET, B BUILDING, ENTER OFF OF PLAIN ST."
MA,county,BROCKTON,BROCKTON,5-A  ,EAST SIDE LIBRARY,54 KINGMAN ST
MA,county,BROCKTON,BROCKTON,5-B  ,EAST JUNIOR HIGH SCHOOL,464 CENTRE STREET
MA,county,BROCKTON,BROCKTON,5-C  ,DOWNEY SCHOOL,55 ELECTRIC AVE
MA,county,BROCKTON,BROCKTON,5-D  ,CAFFREY TOWERS,755 CRESCENT ST
MA,county,BROCKTON,BROCKTON,6-A  ,BROOKFIELD SCHOOL,135 JON DR
MA,county,BROCKTON,BROCKTON,6-B  ,ASHFIELD SCHOOL ,225 COE ROAD
MA,county,BROCKTON,BROCKTON,6-C  ,BROOKFIELD SCHOOL,135 JON DRIVE
MA,county,BROCKTON,BROCKTON,6-D  ,BROOKFIELD SCHOOL,135 JON DRIVE
MA,county,BROCKTON,BROCKTON,7-A  ,NORTH JUNIOR HIGH SCHOOL,108 OAK STREET
MA,county,BROCKTON,BROCKTON,7-B  ,BELAIR STREET HIGH RISE,105 BELAIR STREET
MA,county,BROCKTON,BROCKTON,7-C  ,SULLIVAN TOWERS,140 COLONEL BELL DRIVE
MA,county,BROCKTON,BROCKTON,7-D  ,RAYMOND SCHOOL,125 OAK STREET
MA,town,Worcester,BROOKFIELD,0-1  ,TOWN HALL,6 CENTRAL STREET
MA,town,Norfolk,BROOKLINE,0-01 ,WHEELOCK COLLEGE,43 HAWES STREET (MONMOUTH STREET ENTRANCE)
MA,town,Norfolk,BROOKLINE,0-02 ,COOLIDGE CORNER LIBRARY,31 PLEASANT ST
MA,town,Norfolk,BROOKLINE,0-03 ,THERESA MORSE APARTMENTS,90 LONGWOOD AVE
MA,town,Norfolk,BROOKLINE,0-04 ,BROOKLINE TOWN HALL,"333 WASHINGTON STREET, ROOM 103"
MA,town,Norfolk,BROOKLINE,0-05 ,NEW LINCOLN SCHOOL,19 KENNARD ROAD
MA,town,Norfolk,BROOKLINE,0-06 ,HIGH SCHOOL SCHLUNTZ GYM,115 GREENOUGH STREET
MA,town,Norfolk,BROOKLINE,0-07 ,ARTHUR A O'SHEA HOUSE,61 PARK STREET
MA,town,Norfolk,BROOKLINE,0-08 ,DEVOTION SCHOOL GYMNASIUM,STEDMAN STREET ENTRANCE
MA,town,Norfolk,BROOKLINE,0-09 ,SENIOR CENTER,93 WINCHESTER STREET
MA,town,Norfolk,BROOKLINE,0-10 ,JOHN W KICKHAM APARTMENTS,190 HARVARD STREET
MA,town,Norfolk,BROOKLINE,0-11 ,DRISCOLL SCHOOL GYMNASIUM,WASHINGTON ST ENTRANCE
MA,town,Norfolk,BROOKLINE,0-12 ,RUNKLE SCHOOL GYMNASIUM,50 DRUCE STREET (FRONT ENTRANCE)
MA,town,Norfolk,BROOKLINE,0-13 ,RUNKLE SCHOOL GYMNASIUM,50 DRUCE STREET (FRONT ENTRANCE)
MA,town,Norfolk,BROOKLINE,0-14 ,HEATH SCHOOL GYMNASIUM,100 ELIOT STREET
MA,town,Norfolk,BROOKLINE,0-15 ,FIRE STATION # 6,962 HAMMOND STREET
MA,town,Norfolk,BROOKLINE,0-16 ,PUTTERHAM BRANCH LIBRARY,959 WEST ROXBURY PARKWAY
MA,town,Franklin,BUCKLAND,0-1  ,TOWN OFFICES,1 WILLIAM ST
MA,town,Middlesex,BURLINGTON,0-1  ,BURLINGTON HIGH SCHOOL,123 CAMBRIDGE ST
MA,town,Middlesex,BURLINGTON,0-2  ,BURLINGTON HIGH SCHOOL,123 CAMBRIDGE ST
MA,town,Middlesex,BURLINGTON,0-3  ,BURLINGTON HIGH SCHOOL,123 CAMBRIDGE ST
MA,town,Middlesex,BURLINGTON,0-4  ,BURLINGTON HIGH SCHOOL,123 CAMBRIDGE ST
MA,town,Middlesex,BURLINGTON,0-5  ,BURLINGTON HIGH SCHOOL,123 CAMBRIDGE ST
MA,town,Middlesex,BURLINGTON,0-6  ,BURLINGTON HIGH SCHOOL,123 CAMBRIDGE ST
MA,town,Middlesex,BURLINGTON,0-7  ,BURLINGTON HIGH SCHOOL,123 CAMBRIDGE ST
MA,county,CAMBRIDGE,CAMBRIDGE,01-01 ,O'CONNELL BRANCH LIBRARY,48 SIXTH STREET; CORNER OF THORNDIKE STREET
MA,county,CAMBRIDGE,CAMBRIDGE,01-02 ,TRUMAN APARTMENTS,"25 EIGHTH ST, COMMUNITY ROOM-THORNDIKE ST. ENTR."
MA,county,CAMBRIDGE,CAMBRIDGE,01-03 ,MILLER RIVER APARTMENTS,"15 LAMBERT STREET, CAMBRIDGE ST. ENTRANCE"
MA,county,CAMBRIDGE,CAMBRIDGE,02-01 ,PISANI CENTER,131 WASHINGTON STREET
MA,county,CAMBRIDGE,CAMBRIDGE,02-02 ,"M.I.T., KRESGE AUDITORIUM",BEHIND STRATTON STUDENT CENTER (70 MASS AVE)
MA,county,CAMBRIDGE,CAMBRIDGE,02-03 ,"M.I.T., KRESGE AUDITORIUM",BEHIND STRATTON STUDENT CENTER (70 MASS AVE)
MA,county,CAMBRIDGE,CAMBRIDGE,03-01 ,KING OPEN SCHOOL,850 CAMBRIDGE STREET (MAIN ENTRANCE)
MA,county,CAMBRIDGE,CAMBRIDGE,03-02 ,AREA IV YOUTH CENTER,"243 HARVARD ST, LOWER LEVEL DANCE STUDIO, REAR ENTRANCE"
MA,county,CAMBRIDGE,CAMBRIDGE,03-02A,AREA IV YOUTH CENTER,"243 HARVARD ST, LOWER LEVEL DANCE STUDIO, REAR ENTRANCE"
MA,county,CAMBRIDGE,CAMBRIDGE,03-03 ,SALVATION ARMY HEADQTRS,402 MASSACHUSETTS AVE
MA,county,CAMBRIDGE,CAMBRIDGE,04-01 ,PUTNAM GARDENS,COMMUNITY ROOM - BETWEEN MAGEE AND CALLENDER STS
MA,county,CAMBRIDGE,CAMBRIDGE,04-02 ,CITY HALL BASEMENT,"795 MASSACHUSETTS AVENUE, DRIVEWAY ENTRANCE"
MA,county,CAMBRIDGE,CAMBRIDGE,04-03 ,2 MOUNT AUBURN STREET,PUTNAM APARTMENTS LOBBY
MA,county,CAMBRIDGE,CAMBRIDGE,05-01 ,LBJ APARTMENTS,"150 ERIE ST., COMMUNITY ROOM(PARKING LOT ENTR)"
MA,county,CAMBRIDGE,CAMBRIDGE,05-02 ,WOODROW WILSON COURT,MAGAZINE ST-  COMMUNITY ROOM; FAIRMONT ST ENTRANCE
MA,county,CAMBRIDGE,CAMBRIDGE,05-03 ,MORSE SCHOOL,"40 GRANITE STREET, MAIN ENTRANCE"
MA,county,CAMBRIDGE,CAMBRIDGE,06-01 ,344 BROADWAY,"CITY HALL ANNEX, 2ND FLOOR CONFERENCE ROOM"
MA,county,CAMBRIDGE,CAMBRIDGE,06-02 ,CAMB. REHAB & NURSING CTR,"8 DANA STREET, ACTIVITY ROOM"
MA,county,CAMBRIDGE,CAMBRIDGE,06-03 ,SPAULDING HOSPITAL,"1575 CAMBRIDGE STREET, HOVEY AVENUE ENTRANCE"
MA,county,CAMBRIDGE,CAMBRIDGE,07-01 ,BALDWIN SCHOOL,(FORMERLY AGASSIZ SCH) COMM. FL. 28 SACRAMENTO ST.
MA,county,CAMBRIDGE,CAMBRIDGE,07-02 ,BALDWIN SCHOOL,(FORMERLY AGASSIZ SCH) COMM. FL. 28 SACRAMENTO ST
MA,county,CAMBRIDGE,CAMBRIDGE,07-03 ,"GUND HL, HARV DESIGN SCH","48 QUINCY STREET, CAMBRIDGE ST. ENTRANCE"
MA,county,CAMBRIDGE,CAMBRIDGE,08-01 ,GRAHAM & PARKS SCHOOL,"FORMERLY PEABODY SCHOOL,  44 LINNAEAN ST."
MA,county,CAMBRIDGE,CAMBRIDGE,08-02 ,FRIENDS CENTER,"5 LONGFELLOW PARK, COMMUNITY ROOM"
MA,county,CAMBRIDGE,CAMBRIDGE,08-03 ,"QUINCY HOUSE, HARV. UNIV.","58 PLYMPTON STREET, MAIN ENTRANCE"
MA,county,CAMBRIDGE,CAMBRIDGE,09-01 ,LEXINGTON AVE FIRE HOUSE,167 LEXINGTON AVENUE
